Age,Proxy,Climate_proxy,Record,Transition_start,Transition_end,Period,tsid
82427,-463.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
82352,-464.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
82280,-457.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
82213,-450.7,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
82148,-453.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
82080,-456.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
82012,-456.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
81942,-458.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
81872,-457.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
81802,-458.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
81732,-458.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
81662,-458.3,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
81592,-458.3,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
81523,-455.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
81453,-458.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
81381,-462.3,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
81309,-458.8,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
81240,-455.3,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
81170,-459.8,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
81096,-466.8,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
81019,-465.2,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
80943,-463.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
80869,-462.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
80794,-464.1,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
80719,-464.1,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
80645,-462.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
80572,-461.1,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
80498,-462.3,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
80422,-468.1,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
80341,-474.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
80257,-472.3,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
80173,-473.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
80093,-464.8,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
80020,-457.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
79947,-465.3,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
79870,-468.1,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
79791,-467.3,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
79714,-465.2,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
79636,-467.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
79557,-468.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
79478,-468.2,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
79402,-461.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
79327,-464.2,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
79251,-465.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
79174,-464.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
79098,-464.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
79020,-471.1,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
78937,-473.1,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
78854,-470.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
78772,-470.3,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
78690,-472.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
78606,-473.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
78522,-472.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
78437,-476.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
78353,-469.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
78277,-458.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
78200,-472.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
78113,-479.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
78025,-475.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
77938,-474.8,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
77853,-474.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
77769,-470.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
77687,-470.2,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
77606,-470.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
77521,-475.2,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
77433,-478.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
77345,-475.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
77259,-473.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
77175,-471.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
77094,-468.1,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
77014,-468.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
76933,-468.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
76854,-466.1,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
76777,-463.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
76700,-465.1,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
76622,-466.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
76543,-466.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
76465,-466.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
76388,-464.3,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
76313,-459.8,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
76239,-461.7,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
76162,-466.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
76084,-464.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
76007,-465.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
75928,-468.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
75850,-461.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
75776,-461.8,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
75701,-462.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
75625,-463.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
75547,-466.2,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
75468,-467.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
75388,-467.3,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
75308,-466.1,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
75229,-467.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
75147,-469.7,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
75066,-467.8,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
74985,-469.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
74903,-469.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
74821,-470.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
74738,-470.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
74651,-476.8,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
74565,-471.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
74484,-463.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
74405,-468.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
74322,-470.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
74238,-473.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
74150,-478.2,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
74060,-474.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
73973,-473.8,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
73885,-476.2,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
73795,-477.8,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
73706,-474.7,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
73620,-471.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
73533,-476.8,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
73440,-481.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
73347,-477.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
73258,-473.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
73172,-472.8,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
73087,-470.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
73003,-469.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
72922,-466.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
72840,-470.7,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
72753,-474.7,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
72666,-473.2,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
72578,-476.2,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
72489,-474.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
72403,-472.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
72318,-469.7,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
72235,-469.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
72152,-468.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
72070,-467.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
71989,-468.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
71905,-471.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
71822,-466.8,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
71743,-463.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
71664,-465.8,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
71584,-466.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
71506,-462.2,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
71427,-465.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
71347,-467.2,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
71264,-470.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
71180,-470.1,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
71096,-469.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
71013,-468.7,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
70931,-468.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
70848,-468.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
70766,-468.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
70683,-468.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
70600,-468.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
70515,-473.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
70425,-477.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
70334,-476.8,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
70243,-476.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
70149,-480.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
70054,-481.3,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
69959,-478.1,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
69869,-474.7,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
69780,-473.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
69691,-476.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
69599,-478.1,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
69506,-479.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
69413,-475.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
69324,-474.2,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
69238,-468.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
69155,-467.7,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
69071,-470.7,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
68987,-468.8,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
68902,-472.1,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
68811,-479.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
68715,-483.1,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
68617,-481.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
68520,-481.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
68424,-478.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
68330,-479.7,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
68233,-483.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
68136,-480.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
68041,-479.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
67945,-481.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
67848,-481.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
67750,-482.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
67653,-480.7,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
67557,-479.8,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
67462,-480.3,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
67367,-478.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
67272,-479.2,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
67178,-478.2,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
67085,-476.7,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
66992,-478.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
66898,-479.7,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
66803,-478.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
66708,-479.8,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
66613,-479.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
66520,-475.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
66429,-474.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
66338,-477.1,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
66243,-481.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
66144,-483.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
66045,-482.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
65949,-477.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
65855,-479.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
65756,-486.2,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
65655,-482.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
65559,-479.3,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
65464,-478.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
65371,-476.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
65278,-479.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
65182,-480.7,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
65085,-480.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
64987,-482.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
64890,-480.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
64793,-480.8,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
64698,-477.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
64605,-477.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
64510,-480.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
64416,-477.3,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
64322,-478.2,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
64228,-479.1,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
64134,-476.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
64043,-474.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
63954,-473.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
63865,-473.8,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
63776,-473.8,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
63688,-471.3,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
63600,-472.8,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
63512,-473.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
63424,-470.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
63338,-471.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
63249,-475.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
63157,-477.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
63064,-477.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
62970,-477.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
62877,-477.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
62783,-478.1,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
62689,-478.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
62594,-481.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
62497,-481.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
62401,-478.7,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
62307,-479.2,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
62213,-477.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
62121,-475.1,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
62031,-475.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
61941,-474.8,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
61852,-472.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
61765,-471.8,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
61677,-474.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
61586,-476.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
61496,-474.8,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
61406,-474.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
61317,-474.1,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
61229,-472.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
61141,-473.7,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
61052,-474.7,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
60961,-477.7,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
60869,-476.7,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
60779,-472.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
60692,-472.3,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
60605,-472.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
60519,-470.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
60433,-470.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
60348,-471.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
60262,-470.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
60177,-469.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
60093,-469.7,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
60007,-472.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
59921,-471.8,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
59836,-467.7,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
59755,-466.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
59674,-466.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
59593,-466.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
59511,-468.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
59428,-469.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
59345,-467.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
59262,-468.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
59178,-470.7,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
59093,-471.3,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
59008,-469.1,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
58925,-467.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
58842,-468.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
58759,-469.2,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
58676,-468.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
58594,-466.8,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
58514,-464.1,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
58436,-462.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
58360,-458.1,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
58286,-458.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
58211,-462.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
58133,-462.2,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
58057,-460.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
57981,-460.7,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
57905,-462.7,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
57828,-460.7,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
57750,-465.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
57669,-467.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
57590,-462.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
57513,-461.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
57436,-461.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
57362,-457.1,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
57289,-456.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
57215,-461.2,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
57139,-460.1,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
57065,-457.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
56993,-454.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
56922,-455.1,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
56850,-459.7,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
56774,-462.2,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
56698,-459.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
56624,-459.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
56548,-463.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
56471,-463.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
56394,-461.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
56317,-463.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
56239,-462.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
56163,-461.2,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
56087,-462.7,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
56009,-463.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
55933,-461.8,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
55855,-464.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
55775,-467.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
55694,-466.3,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
55615,-465.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
55536,-464.3,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
55457,-465.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
55377,-467.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
55297,-465.1,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
55218,-466.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
55136,-470.1,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
55052,-471.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
54967,-473.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
54881,-471.3,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
54797,-470.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
54713,-471.3,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
54629,-470.2,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
54544,-474.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
54457,-472.4,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
54372,-471.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
54286,-475.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
54198,-475.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
54111,-472.85,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
54026,-470.1,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
53942,-472.2,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
53858,-470.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
53775,-469.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
53692,-472.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
53606,-473.2,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
53520,-473.2,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
53436,-469.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
53355,-466.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
53275,-467.2,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
53193,-471.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
53107,-475.8,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
53019,-476.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
52931,-475.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
52846,-470.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
52763,-470.3,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
52679,-473.7,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
52594,-470.8,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
52511,-470.2,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
52430,-467.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
52352,-463.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
52275,-466.7,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
52195,-468.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
52114,-468.3,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
52034,-466.8,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
51955,-466.8,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
51874,-469.6,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
51794,-467.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
51715,-466.3,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
51633,-472.1,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
51549,-473.1,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
51465,-470.8,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
51384,-467.1,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
51306,-465.8,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
51230,-459.5,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
51159,-456.1,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
51086,-463.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
51009,-468.0,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
50928,-468.9,d2H (%),End_of_glaciation_I,17000,13828.0,I,1
