Age,state,smoothing,residuals,variance,ac1,standard_deviation,Record,Period,tsid
1211,139,68,71,600.365789473684,0.3090454184604414,24.502362936535,construction_activity_EPIII,EPIII,3
1212,63,68,-5,602.1342105263157,0.187256750451923,24.538423146696196,construction_activity_EPIII,EPIII,3
1213,71,69,2,597.1447368421052,0.17133284851687658,24.43654510854808,construction_activity_EPIII,EPIII,3
1214,55,69,-14,575.3052631578946,0.19643752059640981,23.985521948831853,construction_activity_EPIII,EPIII,3
1215,53,69,-16,588.3052631578946,0.22042812014635782,24.2550049094593,construction_activity_EPIII,EPIII,3
1217,17,35,-18,,,,construction_activity_LPIII,LPIII,4
1218,34,35,-1,,,,construction_activity_LPIII,LPIII,4
1219,39,36,3,,,,construction_activity_LPIII,LPIII,4
1220,32,37,-5,,,,construction_activity_LPIII,LPIII,4
1221,38,39,-1,,,,construction_activity_LPIII,LPIII,4
1222,40,40,0,,,,construction_activity_LPIII,LPIII,4
1223,38,43,-5,,,,construction_activity_LPIII,LPIII,4
1224,38,45,-7,,,,construction_activity_LPIII,LPIII,4
1225,33,48,-15,,,,construction_activity_LPIII,LPIII,4
1226,58,51,7,,,,construction_activity_LPIII,LPIII,4
1227,28,54,-26,,,,construction_activity_LPIII,LPIII,4
1228,50,58,-8,,,,construction_activity_LPIII,LPIII,4
1229,64,62,2,,,,construction_activity_LPIII,LPIII,4
1230,71,66,5,,,,construction_activity_LPIII,LPIII,4
1231,75,69,6,,,,construction_activity_LPIII,LPIII,4
1232,71,73,-2,,,,construction_activity_LPIII,LPIII,4
1233,141,77,64,,,,construction_activity_LPIII,LPIII,4
1234,61,80,-19,,,,construction_activity_LPIII,LPIII,4
1235,85,84,1,,,,construction_activity_LPIII,LPIII,4
1236,56,87,-31,358.4736842105263,-0.21568669516423541,18.93340128478046,construction_activity_LPIII,LPIII,4
1237,68,90,-22,365.8,-0.10981954475227587,19.12589867169645,construction_activity_LPIII,LPIII,4
1238,103,92,11,375.14736842105265,-0.1447348081562727,19.368721393552356,construction_activity_LPIII,LPIII,4
1239,136,95,41,467.74736842105267,-0.0532759015461537,21.627467915154856,construction_activity_LPIII,LPIII,4
1240,102,97,5,467.6947368421053,-0.02539740886392146,21.626251104666878,construction_activity_LPIII,LPIII,4
1241,95,98,-3,468.16842105263163,-0.027163042381992138,21.637199935588516,construction_activity_LPIII,LPIII,4
1242,159,99,60,646.9052631578948,-0.041676972915075494,25.43433237098813,construction_activity_LPIII,LPIII,4
1243,99,100,-1,644.2526315789474,-0.06467838413586764,25.382132132249005,construction_activity_LPIII,LPIII,4
1244,95,100,-5,642.2631578947369,-0.07931628401343578,25.342911393419993,construction_activity_LPIII,LPIII,4
1245,82,100,-18,648.5552631578947,-0.05701971920960552,25.466748185779327,construction_activity_LPIII,LPIII,4
1246,74,100,-26,690.3263157894736,0.0032925400449837893,26.274061653834064,construction_activity_LPIII,LPIII,4
1247,132,99,33,692.3447368421052,-0.09135234602011039,26.312444524257057,construction_activity_LPIII,LPIII,4
1248,123,98,25,702.8526315789474,-0.04971081723743186,26.511367968834566,construction_activity_LPIII,LPIII,4
1249,97,97,0,703.957894736842,-0.05853078386532192,26.53220486007226,construction_activity_LPIII,LPIII,4
1250,127,96,31,734.4736842105264,-0.06858627299992759,27.101174959963014,construction_activity_LPIII,LPIII,4
1251,59,96,-37,833.7131578947368,-0.1345089506857903,28.87409146440346,construction_activity_LPIII,LPIII,4
1252,70,95,-25,877.9578947368421,-0.0162297170315838,29.630354279637665,construction_activity_LPIII,LPIII,4
1253,120,94,26,710.9578947368421,0.029334729144096305,26.663793704888324,construction_activity_LPIII,LPIII,4
1254,58,94,-36,763.5236842105263,-0.04100618471310569,27.631932328567366,construction_activity_LPIII,LPIII,4
1255,83,94,-11,771.2921052631579,-0.007958916436515884,27.77214621276429,construction_activity_LPIII,LPIII,4
1256,90,94,-4,717.221052631579,-0.06361019420664218,26.78098304079929,construction_activity_LPIII,LPIII,4
1257,158,95,63,861.9447368421053,-0.07533170140650612,29.35889536140802,construction_activity_LPIII,LPIII,4
1258,40,96,-56,1054.3052631578948,-0.2757102807637275,32.47006718745582,construction_activity_LPIII,LPIII,4
1259,73,98,-25,1008.8000000000002,-0.1839434949271303,31.76161204976851,construction_activity_LPIII,LPIII,4
1260,102,100,2,1007.6078947368422,-0.18339974879542625,31.74284005467756,construction_activity_LPIII,LPIII,4
1261,103,102,1,1007.2921052631581,-0.19495723527441378,31.73786548057632,construction_activity_LPIII,LPIII,4
1262,107,105,2,808.2605263157897,-0.22572694158174064,28.429923079667127,construction_activity_LPIII,LPIII,4
1263,71,107,-36,861.9578947368423,-0.2288243224876979,29.359119447572713,construction_activity_LPIII,LPIII,4
1264,112,110,2,864.2605263157897,-0.2357375633974963,29.398308222001308,construction_activity_LPIII,LPIII,4
1265,108,113,-5,854.1684210526319,-0.2610291874961675,29.226159875232188,construction_activity_LPIII,LPIII,4
1266,151,116,35,897.6710526315792,-0.21695666015739434,29.961159066891575,construction_activity_LPIII,LPIII,4
1267,147,118,29,884.2605263157897,-0.20152500330558779,29.73651839600241,construction_activity_LPIII,LPIII,4
1268,120,121,-1,847.0394736842107,-0.20143925029384735,29.103942579729825,construction_activity_LPIII,LPIII,4
1269,127,123,4,848.7868421052633,-0.21333238790444106,29.133946559044542,construction_activity_LPIII,LPIII,4
1270,126,124,2,789.9473684210528,-0.1466930811033294,28.10600235574339,construction_activity_LPIII,LPIII,4
1271,135,125,10,734.6605263157898,-0.21244739845692523,27.104621862623166,construction_activity_LPIII,LPIII,4
1272,102,125,-23,729.8394736842107,-0.18643222529644213,27.015541336131147,construction_activity_LPIII,LPIII,4
1273,126,125,1,689.905263157895,-0.12671306241383853,26.2660477262548,construction_activity_LPIII,LPIII,4
1274,150,124,26,662.1684210526319,-0.15724321916454106,25.732633387444665,construction_activity_LPIII,LPIII,4
1275,271,123,148,1728.7236842105262,0.08045080280296069,41.577923038681554,construction_activity_LPIII,LPIII,4
1276,80,121,-41,1846.8315789473686,-0.14420219906189471,42.97477840486636,construction_activity_LPIII,LPIII,4
1277,92,119,-27,1720.3578947368421,0.00935543244067297,41.477197286422836,construction_activity_LPIII,LPIII,4
1278,72,118,-46,1663.8842105263157,0.002762259139414576,40.790736822547295,construction_activity_LPIII,LPIII,4
1279,103,116,-13,1635.842105263158,0.028702535224458908,40.4455449371517,construction_activity_LPIII,LPIII,4
1280,121,114,7,1636.3026315789473,0.026613651638681138,40.45123770144676,construction_activity_LPIII,LPIII,4
1281,105,113,-8,1642.957894736842,0.02519378350707329,40.53341701284068,construction_activity_LPIII,LPIII,4
1282,108,112,-4,1645.578947368421,0.026770828269907742,40.565736125065214,construction_activity_LPIII,LPIII,4
1283,104,111,-7,1568.5763157894737,0.02685508944431486,39.60525616366436,construction_activity_LPIII,LPIII,4
