Age,state,smoothing,residuals,variance,ac1,Record,Period,tsid
-56519.83924843424,-463.5,-462.70227723393344,-0.7977227660665562,9.216480652349416,0.5754266287131955,End_of_glaciation_I,I,1
-56419.63465553236,-462.1658352086328,-462.9670684842416,0.8012332756088085,9.181746712827067,0.5741227063233544,End_of_glaciation_I,I,1
-56319.43006263048,-463.5337255646232,-463.26540599352893,-0.26831957109425275,9.164437459667122,0.572984560621783,End_of_glaciation_I,I,1
-56219.225469728604,-462.161751455884,-463.5944186053599,1.4326671494759466,9.136369161273661,0.5729826029373286,End_of_glaciation_I,I,1
-56119.020876826726,-462.0680090099988,-463.9508770583915,1.8828680483927087,9.142351554610913,0.5731334637289349,End_of_glaciation_I,I,1
-56018.81628392485,-463.39932016487336,-464.3313214654406,0.9320013005672649,9.137233773750637,0.5728813746143688,End_of_glaciation_I,I,1
-55918.61169102297,-462.2796102992344,-464.73195806351055,2.452347764276169,9.141366636452089,0.5729076182713876,End_of_glaciation_I,I,1
-55818.40709812109,-466.0009394572023,-465.1487252792606,-0.8522141779417325,9.141716023549677,0.5720662174134362,End_of_glaciation_I,I,1
-55718.20250521921,-466.7780741771696,-465.57739791093536,-1.2006762662342112,9.144518757492499,0.5721388647258722,End_of_glaciation_I,I,1
-55617.99791231733,-465.626563780027,-466.01370980611415,0.3871460260871231,9.143601375894914,0.5718404301484098,End_of_glaciation_I,I,1
-55517.793319415454,-464.5996036045559,-466.45328928667914,1.8536856821232277,9.146029266588005,0.5714496316466665,End_of_glaciation_I,I,1
-55417.588726513575,-466.2896972860124,-466.8917293200812,0.6020320340687704,9.135468327537138,0.5713269396066522,End_of_glaciation_I,I,1
-55317.38413361169,-465.5841231732777,-467.3248062195786,1.7406830463008873,9.139769547352508,0.5712019348240179,End_of_glaciation_I,I,1
-55217.17954070981,-466.6350196038496,-467.7483265497334,1.113306945883778,9.137015140022397,0.571092129295188,End_of_glaciation_I,I,1
-55116.97494780793,-470.3038398449151,-468.15826004928977,-2.1455797956253377,9.14098387914813,0.5703215319457335,End_of_glaciation_I,I,1
-55016.77035490605,-471.9947193908879,-468.5508681176283,-3.443851273259611,9.167558171966782,0.57135891257197,End_of_glaciation_I,I,1
-54916.565762004175,-472.1684662814973,-468.92268737025995,-3.2457789112373234,9.178967363815218,0.5728311724114589,End_of_glaciation_I,I,1
-54816.361169102296,-470.9921960433443,-469.2708161236583,-1.721379919686001,9.185532687373,0.5737277600330578,End_of_glaciation_I,I,1
-54716.15657620042,-471.2849686847599,-469.59275154987404,-1.6922171348858797,9.178871677653492,0.5742955186629888,End_of_glaciation_I,I,1
-54615.95198329854,-470.7833230995947,-469.8863145285992,-0.8970085709955242,9.18053678787777,0.5746298252461509,End_of_glaciation_I,I,1
-54515.74739039666,-473.4804117774098,-470.14985570590306,-3.3305560715067486,9.200753905494807,0.5743223774593795,End_of_glaciation_I,I,1
-54415.54279749478,-472.0098145646568,-470.38209597650393,-1.6277185881528453,9.201717875657135,0.5745204797377035,End_of_glaciation_I,I,1
-54315.3382045929,-473.8401174928387,-470.58244705023174,-3.2576704426069796,9.222366533938535,0.5753817094180251,End_of_glaciation_I,I,1
-54215.133611691024,-475.4831799202885,-470.7506546049729,-4.73252531531557,9.267864959752286,0.5768045346400482,End_of_glaciation_I,I,1
-54114.929018789146,-472.97419312264543,-470.8868117146319,-2.0873814080135276,9.276997584207113,0.5772830546768432,End_of_glaciation_I,I,1
-54014.72442588727,-470.3818893528184,-470.99142439512053,0.6095350423021273,9.277432557333412,0.576628815981022,End_of_glaciation_I,I,1
-53914.51983298539,-471.6765682473408,-471.06522553048137,-0.6113427168594399,9.277687960502085,0.5764600236514327,End_of_glaciation_I,I,1
-53814.31524008351,-470.0210453505044,-471.10926306155227,1.0882177110478892,9.279490937351543,0.5761795152402767,End_of_glaciation_I,I,1
-53714.11064718163,-471.774180647433,-471.1247208112643,-0.6494598361687167,9.27226492733046,0.5754865447242086,End_of_glaciation_I,I,1
-53613.90605427975,-473.1448414817692,-471.1129503882439,-2.031891093525303,9.270852910102505,0.576665449089184,End_of_glaciation_I,I,1
-53513.701461377874,-472.9300626304803,-471.07538425407483,-1.8546783764054453,9.273841163736183,0.5771934484705541,End_of_glaciation_I,I,1
-53413.496868476,-468.7665506842961,-471.01347324791146,2.246922563615385,9.285251683453717,0.5757875125326725,End_of_glaciation_I,I,1
-53313.29227557412,-466.9128079331941,-470.92892172049955,4.016113787305471,9.314890122918044,0.5761104553213469,End_of_glaciation_I,I,1
-53213.08768267224,-470.446621518407,-470.8233942147115,0.3767726963044993,9.294550961333078,0.5782107228672742,End_of_glaciation_I,I,1
-53112.88308977036,-475.5058455114821,-470.69859536716365,-4.807250144318459,9.331733298261856,0.575353552586482,End_of_glaciation_I,I,1
-53012.67849686848,-476.3922471057127,-470.55629046338254,-5.8359566423301885,9.361141136697194,0.5766213911765249,End_of_glaciation_I,I,1
-52912.4739039666,-473.9102296450942,-470.39852391215766,-3.511705732936548,9.361919500026346,0.5818901951092285,End_of_glaciation_I,I,1
-52812.26931106472,-470.1219181527781,-470.22728886824694,0.1053707154688368,9.344031042177868,0.5809680444709071,End_of_glaciation_I,I,1
-52712.064718162845,-472.3616661695991,-470.04465452732364,-2.3170116422754745,9.353711894966676,0.5804854764635089,End_of_glaciation_I,I,1
-52611.86012526096,-471.4093454500798,-469.85290417817413,-1.556441271905669,9.346213531962226,0.5802604228338092,End_of_glaciation_I,I,1
-52511.65553235908,-470.20473878813794,-469.65425253590956,-0.5504862522283815,9.268420626067233,0.5811174305103716,End_of_glaciation_I,I,1
-52411.4509394572,-466.1914512071088,-469.4510201952347,3.2595689881259204,9.289218591139887,0.5806312767406964,End_of_glaciation_I,I,1
-52311.24634655532,-465.24073150231817,-469.2454996653172,4.004768162999028,9.320199015594449,0.5818924992409805,End_of_glaciation_I,I,1
-52211.04175365344,-468.1390605427975,-469.03996437407557,0.9009038312780717,9.275640714709573,0.5855459871790015,End_of_glaciation_I,I,1
-52110.837160751566,-468.2406967640919,-468.83673124732877,0.5960344832368492,9.267536260355172,0.5850803174094406,End_of_glaciation_I,I,1
-52010.63256784969,-466.8,-468.6379200148694,1.8379200148693826,9.23884955691782,0.5834835705716022,End_of_glaciation_I,I,1
-51910.42797494781,-468.3407613598289,-468.4456827313469,0.10492137151800307,9.203803739604874,0.5842974303745895,End_of_glaciation_I,I,1
-51810.22338204593,-467.5272599164927,-468.26195860687255,0.7346986903798438,9.20498453343205,0.5852229726970132,End_of_glaciation_I,I,1
-51710.01878914405,-466.6523295483476,-468.0885426730524,1.4362131247048069,9.176602865573654,0.5845121464924569,End_of_glaciation_I,I,1
-51609.81419624217,-472.3760214733075,-467.92704676481225,-4.448974708495257,9.207610012661773,0.5812520760829208,End_of_glaciation_I,I,1
-51509.60960334029,-472.0214534247938,-467.77892898068706,-4.242524444106721,9.244126923942174,0.5829851858028224,End_of_glaciation_I,I,1
-51409.405010438415,-468.2604757854585,-467.6455107118539,-0.6149650736045942,9.241123157531936,0.5824980239406915,End_of_glaciation_I,I,1
-51309.20041753654,-465.8533402922756,-467.52793475446873,1.674594462193113,9.24726397473661,0.5821199189001268,End_of_glaciation_I,I,1
-51208.99582463466,-458.4941662501104,-467.42715759417285,8.93299134406243,9.41865226479767,0.5803044194325127,End_of_glaciation_I,I,1
-51108.79123173278,-460.8457602882716,-467.3440255789601,6.498265290688494,9.510703518478929,0.5855083314169728,End_of_glaciation_I,I,1
-51008.5866388309,-468.0045929018789,-467.2791652333389,-0.7254276685399645,9.510628156912867,0.581753019575351,End_of_glaciation_I,I,1
-50908.38204592902,-469.1664166602232,-467.2330686216761,-1.9333480385470807,9.517087616588961,0.5817027100391049,End_of_glaciation_I,I,1
-50808.17745302714,-468.9934895229259,-467.20615451675684,-1.7873350061690871,9.513057628963494,0.5813732726576435,End_of_glaciation_I,I,1
-50707.97286012527,-465.5193993897544,-467.19861756376355,1.6792181740091223,9.486104862701144,0.5804437433932585,End_of_glaciation_I,I,1
-50607.768267223386,-467.0141248909912,-467.2105634639902,0.19643857299899992,9.48398080508986,0.5804615178637176,End_of_glaciation_I,I,1
-50507.56367432151,-467.29233635474753,-467.2418762243894,-0.05046013035814667,9.483823742947035,0.5809525538318532,End_of_glaciation_I,I,1
-50407.35908141963,-466.8,-467.2924155491628,0.49241554916278574,9.473021868766635,0.5804112354226676,End_of_glaciation_I,I,1
-50307.15448851775,-465.9538542850348,-467.3618571899592,1.4080029049243876,9.46525560634655,0.5801289487054497,End_of_glaciation_I,I,1
-50206.94989561587,-467.6091752332128,-467.44972004229567,-0.15945519091712868,9.460426719391137,0.5799427630313063,End_of_glaciation_I,I,1
-50106.74530271399,-465.2852371011037,-467.5553649816718,2.2701278805681113,9.47128500317459,0.5794876177510967,End_of_glaciation_I,I,1
-50006.540709812114,-464.4449126469618,-467.6780487663308,3.2331361193689645,9.493795679960694,0.580213526863623,End_of_glaciation_I,I,1
-49906.33611691023,-467.1991596416585,-467.8168221543749,0.6176625127163788,9.485913491196918,0.5794307105028424,End_of_glaciation_I,I,1
-49806.13152400835,-466.6233793694128,-467.9706669668237,1.3472875974109115,9.470047657721564,0.584941530176738,End_of_glaciation_I,I,1
-49705.92693110647,-467.0386140998877,-468.13841753572416,1.0998034358364634,9.422852961735067,0.5841069198679597,End_of_glaciation_I,I,1
-49605.72233820459,-469.7728369287869,-468.3188535124615,-1.4539834163254,9.411412518411518,0.584626280364533,End_of_glaciation_I,I,1
-49505.51774530271,-469.471985908142,-468.5105506187719,-0.9614352893701152,9.411785785359545,0.5846490057399112,End_of_glaciation_I,I,1
-49405.31315240084,-468.290253131524,-468.71206817942976,0.42181504790573854,9.405531834837488,0.5844808552667505,End_of_glaciation_I,I,1
-49305.10855949896,-466.7,-468.9219562397355,2.221956239735505,9.415616338493356,0.5847471928462237,End_of_glaciation_I,I,1
-49204.90396659708,-468.6534288205914,-469.13871127970646,0.4852824591150693,9.410492460577053,0.584754627920239,End_of_glaciation_I,I,1
-49104.6993736952,-468.2894928780952,-469.3609107399362,1.0714178618409846,9.412860740323605,0.5859073408055674,End_of_glaciation_I,I,1
-49004.49478079332,-469.2563596999922,-469.58710132322244,0.3307416232302671,9.381441922364845,0.5860112497549059,End_of_glaciation_I,I,1
-48904.29018789144,-471.6281786855145,-469.81577301211735,-1.8124056733971656,9.386240818452182,0.5877595937873501,End_of_glaciation_I,I,1
-48804.08559498956,-472.3970747289785,-470.0457153949155,-2.3513593340630337,9.365023703300084,0.5864905837632961,End_of_glaciation_I,I,1
-48703.88100208768,-471.7991292835685,-470.27582592209023,-1.5233033614782698,9.326650044519763,0.5904666154716847,End_of_glaciation_I,I,1
-48603.676409185806,-470.6118353565814,-470.5051953497641,-0.10664000681731522,9.318455386716757,0.5902501900947256,End_of_glaciation_I,I,1
-48503.47181628393,-468.5061795407098,-470.73303073242806,2.2268511917182536,9.259317185514439,0.5864395247019207,End_of_glaciation_I,I,1
-48403.26722338205,-469.4824895615866,-470.95863406872184,1.4761445071352455,9.17988235521832,0.5857713942356143,End_of_glaciation_I,I,1
-48303.06263048017,-469.7075620505683,-471.1817584448522,1.474196394283922,9.167013505775047,0.5880864418203043,End_of_glaciation_I,I,1
-48202.85803757829,-472.6802614574013,-471.4023351982333,-1.277926259167998,9.162824495984353,0.5876634897821164,End_of_glaciation_I,I,1
-48102.65344467641,-473.0521920668059,-471.620330971776,-1.4318610950298876,9.07442926197968,0.5886659995690192,End_of_glaciation_I,I,1
-48002.44885177453,-473.6586042350133,-471.83602757238594,-1.8225766626273412,9.076977666568409,0.5886647812225245,End_of_glaciation_I,I,1
-47902.244258872655,-474.17495272012775,-472.0498534087102,-2.125099311417557,9.080279328460987,0.5889330501267809,End_of_glaciation_I,I,1
-47802.03966597078,-471.33627788817074,-472.2622063858971,0.9259284977263746,9.080206975876326,0.5882920034473188,End_of_glaciation_I,I,1
-47701.8350730689,-472.3332555569198,-472.4737348499499,0.14047929303006867,9.04898639168399,0.5888319106399214,End_of_glaciation_I,I,1
-47601.63048016702,-475.0508191084368,-472.68503716993604,-2.3657819385007883,9.060966508874904,0.5890208001655804,End_of_glaciation_I,I,1
-47501.42588726514,-473.45709812108566,-472.89653372709,-0.5605643939956622,9.050224291033691,0.5891835559784855,End_of_glaciation_I,I,1
-47401.22129436326,-473.5959116214335,-473.10865030094976,-0.4872613204837535,9.050672699877078,0.5902577095850627,End_of_glaciation_I,I,1
-47301.01670146138,-470.7464672887796,-473.3214057435288,2.5749384547492014,9.02703033613626,0.5906771042530943,End_of_glaciation_I,I,1
-47200.8121085595,-469.35818964406303,-473.534630083,4.176440438936993,9.065395644423418,0.5928884057079474,End_of_glaciation_I,I,1
-47100.60751565762,-472.0976230600901,-473.74814662820273,1.6505235681126464,9.031630628740542,0.592591983628446,End_of_glaciation_I,I,1
-47000.40292275574,-474.3856620936475,-473.96117611702374,-0.42448597662377097,9.02298626635058,0.5943623249551291,End_of_glaciation_I,I,1
-46900.19832985386,-473.993621515412,-474.1726801710423,0.1790586556303424,9.007112841234685,0.5938979050878086,End_of_glaciation_I,I,1
-46799.99373695198,-472.3498956158664,-474.38125544957967,2.0313598337132817,9.008750773452531,0.5942198796465631,End_of_glaciation_I,I,1
-46699.7891440501,-474.8844578165295,-474.5852290758187,-0.2992287407108165,9.0081504132274,0.5938505554850789,End_of_glaciation_I,I,1
-46599.58455114823,-474.5659904212207,-474.78262775951737,0.21663733829666398,8.995181162059536,0.5941403711697755,End_of_glaciation_I,I,1
-46499.37995824635,-475.215861533233,-474.9712817680502,-0.2445797651828343,8.995260334123405,0.5941569173716265,End_of_glaciation_I,I,1
-46399.17536534447,-477.7622321407146,-475.1487946783879,-2.613437462326715,9.008016217973335,0.5950372879770107,End_of_glaciation_I,I,1
-46298.97077244259,-478.26057563744695,-475.31278382570866,-2.947791811738284,9.013629626794552,0.5949905133932949,End_of_glaciation_I,I,1
-46198.76617954071,-477.7327623837541,-475.46082619578993,-2.2719361879641724,8.993909347500818,0.593835793263424,End_of_glaciation_I,I,1
-46098.56158663883,-477.5608777977376,-475.59055962761136,-1.9703181701262338,8.942883826934715,0.5907429625415926,End_of_glaciation_I,I,1
-45998.35699373696,-475.47715929504295,-475.6997906346063,0.22263133956334968,8.817591250128968,0.596786333425083,End_of_glaciation_I,I,1
-45898.15240083508,-475.203211632762,-475.78650536150366,0.5832937287416371,8.815501214280625,0.5975358939930289,End_of_glaciation_I,I,1
-45797.9478079332,-473.5842852172185,-475.8490411958794,2.264755978660901,8.761990062532261,0.5969514901706554,End_of_glaciation_I,I,1
-45697.74321503132,-476.3798108805107,-475.885931659921,-0.49387922058969025,8.751021044738216,0.5960290002223756,End_of_glaciation_I,I,1
-45597.53862212944,-480.6018742751101,-475.8960465823438,-4.70582769276632,8.795934054466208,0.594977344743154,End_of_glaciation_I,I,1
-45497.33402922756,-479.2066805845512,-475.87863318171503,-3.328047402836148,8.819963529999844,0.5965917684461677,End_of_glaciation_I,I,1
-45397.12943632568,-480.9609331033856,-475.83310746818,-5.127825635205625,8.874569168642704,0.5978872808573641,End_of_glaciation_I,I,1
-45296.9248434238,-481.3761586638833,-475.75937721507546,-5.616781448807842,8.936504516820571,0.6004738224339501,End_of_glaciation_I,I,1
-45196.720250521925,-476.2860125260962,-475.65744123748163,-0.6285712886145802,8.932935677765713,0.599415166141511,End_of_glaciation_I,I,1
-45096.515657620046,-473.5011531961428,-475.52758723754255,2.026434041399739,8.940929652744144,0.5991733131056767,End_of_glaciation_I,I,1
-44996.31106471817,-473.3878713182585,-475.37033574440795,1.9824644261494768,8.915404557173204,0.5984038416349791,End_of_glaciation_I,I,1
-44896.10647181629,-475.2643030824019,-475.1864093206296,-0.07789376177231588,8.89363147314767,0.597880552283831,End_of_glaciation_I,I,1
-44795.90187891441,-477.6396487780919,-474.9766208047075,-2.6630279733843736,8.904827356422304,0.5981917487289651,End_of_glaciation_I,I,1
-44695.69728601253,-471.9280677337047,-474.74182912682335,2.813761393118625,8.842240591353889,0.5914577925852249,End_of_glaciation_I,I,1
-44595.49269311065,-472.8372663933391,-474.4830474596499,1.6457810663108035,8.764661848971253,0.597194589176909,End_of_glaciation_I,I,1
-44495.28810020877,-477.4561064718163,-474.2015299588414,-3.2545765129749498,8.78285576987305,0.5950085968023062,End_of_glaciation_I,I,1
-44395.08350730689,-475.6939020245666,-473.8985177331515,-1.7953842914151323,8.789911379926187,0.5957106654144593,End_of_glaciation_I,I,1
-44294.87891440501,-474.8067739162471,-473.575474197598,-1.2312997186490975,8.78595580172449,0.5955521098487546,End_of_glaciation_I,I,1
-44194.67432150313,-476.5761203087828,-473.2340102789628,-3.3421100298199917,8.802157509754931,0.596037185970785,End_of_glaciation_I,I,1
-44094.46972860125,-474.6137091162144,-472.87585969373185,-1.7378494224825545,8.808602519048735,0.5964237983911906,End_of_glaciation_I,I,1
-43994.265135699374,-473.94715926036383,-472.5030377067664,-1.4441215535974266,8.81208792536307,0.5983959967448502,End_of_glaciation_I,I,1
-43894.060542797495,-474.6759021771548,-472.11772919327217,-2.5581729838826277,8.795170167319702,0.598398244464478,End_of_glaciation_I,I,1
-43793.85594989562,-472.2987549362377,-471.72227536098774,-0.5764795752499481,8.790086529111994,0.5990431548126832,End_of_glaciation_I,I,1
-43693.65135699374,-472.7502930301582,-471.3193449584081,-1.4309480717500946,8.791285717503099,0.5994218038505558,End_of_glaciation_I,I,1
-43593.44676409186,-470.8387516186148,-470.9116885314364,0.07293691282160353,8.742491174053574,0.5968344326989774,End_of_glaciation_I,I,1
-43493.24217118998,-465.7154296231183,-470.50236101865664,4.786931395538318,8.73761819740273,0.5953290006504518,End_of_glaciation_I,I,1
-43393.0375782881,-471.16920271663,-470.09463024663603,-1.0745724699939956,8.734724336101404,0.592598204449027,End_of_glaciation_I,I,1
-43292.83298538622,-468.8275493817249,-469.691838542049,0.8642891603241196,8.73606684442225,0.5922144460379256,End_of_glaciation_I,I,1
-43192.628392484345,-466.087820019778,-469.2975624564938,3.2097424367157714,8.755529896116805,0.591905293447662,End_of_glaciation_I,I,1
-43092.42379958247,-467.3963885801046,-468.91550471260325,1.5191161324986524,8.755467200878666,0.5918938393478247,End_of_glaciation_I,I,1
-42992.21920668059,-468.59315079492535,-468.54942787619547,-0.043722918729883986,8.74614658187771,0.5912182228876978,End_of_glaciation_I,I,1
-42892.01461377871,-468.4214449935256,-468.20311233445165,-0.21833265907395116,8.73432955118255,0.5905985699270575,End_of_glaciation_I,I,1
-42791.81002087683,-469.3292275574112,-467.88045203764113,-1.448775519770038,8.724067992570076,0.589831941394875,End_of_glaciation_I,I,1
-42691.60542797495,-467.5308184244604,-467.5852011864549,0.05438276199453185,8.709805689212278,0.5901976128219408,End_of_glaciation_I,I,1
-42591.40083507307,-465.5610482364575,-467.32096716799236,1.7599189315348553,8.716607391447864,0.5900280229756697,End_of_glaciation_I,I,1
-42491.1962421712,-465.6173387539831,-467.0911959046506,1.4738571506674703,8.719697215279407,0.5902179456222413,End_of_glaciation_I,I,1
-42390.99164926932,-466.70279261448354,-466.89900225597046,0.19620964148691655,8.709526212688077,0.5898123475107108,End_of_glaciation_I,I,1
-42290.78705636744,-464.3146509566165,-466.7470768833866,2.4324259267701223,8.717404099786615,0.5896088100505235,End_of_glaciation_I,I,1
-42190.58246346556,-461.7429462064231,-466.6375825335601,4.894636327136993,8.770065851758504,0.5905462038507501,End_of_glaciation_I,I,1
-42090.37787056368,-466.2508392484339,-466.5719888383372,0.32114958990325704,8.763983906453321,0.5911736163422687,End_of_glaciation_I,I,1
-41990.1732776618,-463.97329458895246,-466.5510621576124,2.577767568659965,8.760492174072905,0.5938290426911529,End_of_glaciation_I,I,1
-41889.96868475992,-461.3114590582231,-466.5746769026288,5.2632178444057445,8.806513126936482,0.5939588217634483,End_of_glaciation_I,I,1
-41789.76409185805,-463.1298281236593,-466.6418572275927,3.5120291039334006,8.817429100542627,0.5971408052552318,End_of_glaciation_I,I,1
-41689.559498956165,-460.4542333565297,-466.75076814819727,6.296534791667568,8.900009908619175,0.5985486993363668,End_of_glaciation_I,I,1
-41589.35490605429,-464.2952011510463,-466.8985772313136,2.60337608026731,8.907702884610163,0.5991429815967884,End_of_glaciation_I,I,1
-41489.15031315241,-463.3048100208771,-467.08163372709333,3.7768237062162484,8.937649394689641,0.5999541304743935,End_of_glaciation_I,I,1
-41388.94572025053,-463.0784539708868,-467.29552433089646,4.217070360009643,8.974763316509316,0.6015180116221228,End_of_glaciation_I,I,1
-41288.74112734865,-463.7598572476442,-467.53506751472923,3.775210267085015,8.993933967497705,0.6024937034975808,End_of_glaciation_I,I,1
-41188.53653444677,-468.23096905472863,-467.79475997915193,-0.4362090755766985,8.98247549160084,0.6002714939121871,End_of_glaciation_I,I,1
-41088.33194154489,-471.9201422717082,-468.0687557962333,-3.8513864754748965,8.985980369388011,0.6002033850241442,End_of_glaciation_I,I,1
-40988.127348643015,-468.93777120055006,-468.35114856360036,-0.5866226369496985,8.986439733484033,0.599746711510782,End_of_glaciation_I,I,1
-40887.922755741136,-467.2,-468.63633255366284,1.4363325536628508,8.990174508209096,0.5993981826999245,End_of_glaciation_I,I,1
-40787.71816283926,-471.631297418402,-468.9189051574774,-2.7123922609246165,9.007306788676816,0.5979099346804857,End_of_glaciation_I,I,1
-40687.51356993738,-472.5738963287337,-469.19410499438857,-3.379791334345157,9.031834499141198,0.5987230758523878,End_of_glaciation_I,I,1
-40587.3089770355,-472.5965669218278,-469.4580096589364,-3.138557262891368,9.050734579456206,0.599762628806062,End_of_glaciation_I,I,1
-40487.10438413361,-473.92379203662256,-469.70752241770447,-4.216269618918091,9.09029763313508,0.601059854901501,End_of_glaciation_I,I,1
-40386.89979123173,-471.8263353531237,-469.9404732183724,-1.885862134751278,9.098613457940607,0.601464465279154,End_of_glaciation_I,I,1
-40286.69519832985,-471.6268547278377,-470.15564044025126,-1.4712142875864629,9.103731985763527,0.6022789001179252,End_of_glaciation_I,I,1
-40186.49060542797,-475.54361783126615,-470.3527741451327,-5.190843686133462,9.14901080852604,0.6012439307480888,End_of_glaciation_I,I,1
-40086.28601252609,-474.8918431255591,-470.53236462899656,-4.359478496562531,9.127182989531084,0.6006528641189096,End_of_glaciation_I,I,1
-39986.08141962421,-474.44548884473176,-470.6956477505172,-3.7498410942145597,9.096651330811246,0.6002406497490277,End_of_glaciation_I,I,1
-39885.876826722335,-470.0134208171784,-470.8443571114436,0.8309362942652001,9.061801112489103,0.5988632469162267,End_of_glaciation_I,I,1
-39785.672233820456,-466.4889895073612,-470.98063859976105,4.491649092399825,9.10520052211854,0.598232375009267,End_of_glaciation_I,I,1
-39685.46764091858,-469.0255393180237,-471.10680555498936,2.081266236965689,9.104710319738437,0.59821898505636,End_of_glaciation_I,I,1
-39585.2630480167,-469.5,-471.22501485136377,1.7250148513637669,9.062834482018076,0.597709599750061,End_of_glaciation_I,I,1
-39485.05845511482,-470.2,-471.33747600576316,1.137476005763176,9.051164511152287,0.5985654296474922,End_of_glaciation_I,I,1
-39384.85386221294,-469.9775560899553,-471.44597277626275,1.468416686307421,9.055803959272875,0.5987138551372854,End_of_glaciation_I,I,1
-39284.64926931106,-468.6885766286601,-471.5518606625302,2.8632840338701158,9.073089904337438,0.6000285739027196,End_of_glaciation_I,I,1
-39184.444676409184,-468.3121032064665,-471.65605494101897,3.3439517345524905,9.08059474531072,0.6023127537450145,End_of_glaciation_I,I,1
-39084.240083507306,-470.5974478079333,-471.7590340478098,1.161586239876499,8.85004707274162,0.6079563735820899,End_of_glaciation_I,I,1
-38984.03549060543,-472.2326065104771,-471.86082610230886,-0.37178040816826297,8.848421997108632,0.6096311850860517,End_of_glaciation_I,I,1
-38883.83089770355,-472.5418799453594,-471.9610552329,-0.5808247124594459,8.820288488074118,0.608646367266247,End_of_glaciation_I,I,1
-38783.62630480167,-472.8480905341413,-472.05897620301886,-0.7891143311224482,8.80266837981784,0.6079026848775922,End_of_glaciation_I,I,1
-38683.42171189979,-473.39098523530447,-472.15355883645424,-1.237426398850232,8.789533435427307,0.6070729075630057,End_of_glaciation_I,I,1
-38583.21711899791,-474.9963813500348,-472.2436935720121,-2.7526877780227323,8.741852604906,0.6042386404060187,End_of_glaciation_I,I,1
-38483.012526096034,-475.8,-472.328296235777,-3.4717037642230366,8.700291044152776,0.6077011460732561,End_of_glaciation_I,I,1
-38382.80793319416,-475.3940948404414,-472.40617436458433,-2.987920475857095,8.719907719508123,0.6089745352783696,End_of_glaciation_I,I,1
-38282.60334029228,-474.48317277460575,-472.47611685303696,-2.007055921568792,8.719423726672801,0.6103823640141879,End_of_glaciation_I,I,1
-38182.3987473904,-473.31628392484345,-472.53712057850424,-0.7791633463392031,8.71865969472284,0.6102950348659161,End_of_glaciation_I,I,1
-38082.19415448852,-472.0465656331349,-472.58822805925263,0.541662426117739,8.714207139140363,0.610395632189655,End_of_glaciation_I,I,1
-37981.98956158664,-470.7298956158664,-472.62841337334135,1.8985177574749628,8.722121798612845,0.6104644049444727,End_of_glaciation_I,I,1
-37881.78496868476,-471.3796649137179,-472.65688263314706,1.2772177194291885,8.724263458127503,0.6105931546700522,End_of_glaciation_I,I,1
-37781.58037578288,-472.6655970514704,-472.6726238330102,0.007026781539821059,8.71854920940556,0.6104069291376581,End_of_glaciation_I,I,1
-37681.375782881005,-472.6435475141113,-472.67480443777936,0.03125692366808153,8.717315852721958,0.6135942864356613,End_of_glaciation_I,I,1
-37581.171189979126,-469.23326550566856,-472.6624260154796,3.4291605098110267,8.68241468328288,0.6099168645592155,End_of_glaciation_I,I,1
-37480.96659707725,-473.37553183055394,-472.63440149111665,-0.7411303394372908,8.620383020950289,0.6057959373177656,End_of_glaciation_I,I,1
-37380.76200417537,-475.6429735644038,-472.58962245440546,-3.0533511099983457,8.590848168698288,0.6084470613024502,End_of_glaciation_I,I,1
-37280.55741127349,-474.343650174812,-472.52704017319326,-1.8166100016187556,8.596299687191587,0.6096827420543367,End_of_glaciation_I,I,1
-37180.35281837161,-474.1,-472.4456890079154,-1.6543109920846177,8.551584687430314,0.6078756000005616,End_of_glaciation_I,I,1
-37080.14822546973,-473.3966584347472,-472.34464160301894,-1.052016831728281,8.511835627006326,0.6064954123328214,End_of_glaciation_I,I,1
-36979.943632567854,-472.2862317327767,-472.2232754820944,-0.06295625068230493,8.484127680068378,0.6047237088230012,End_of_glaciation_I,I,1
-36879.739039665976,-470.01705476152256,-472.0814196516738,2.0643648901512393,8.424112382923708,0.610265442348223,End_of_glaciation_I,I,1
-36779.5344467641,-471.0831531936257,-471.9193555737447,0.8362023801190048,8.416027138924687,0.610461382329253,End_of_glaciation_I,I,1
-36679.32985386222,-474.1911375324608,-471.7379488369153,-2.4531886955455207,8.338206744583902,0.6091858009269072,End_of_glaciation_I,I,1
-36579.12526096034,-472.9689639560326,-471.5388696947053,-1.4300942613273264,8.330602911370475,0.6090415535256267,End_of_glaciation_I,I,1
-36478.92066805846,-477.1440743797639,-471.3244606190535,-5.819613760710354,8.397240265898837,0.6080128744141905,End_of_glaciation_I,I,1
-36378.71607515658,-477.62796021122455,-471.09783133071295,-6.530128880511597,8.48284094886631,0.6114934187980703,End_of_glaciation_I,I,1
-36278.511482254704,-475.3043690419298,-470.86308258337147,-4.441286458558352,8.517927127905185,0.6136412458890076,End_of_glaciation_I,I,1
-36178.306889352825,-473.2001680329957,-470.6249760709721,-2.5751919620236094,8.52318915871437,0.6139470053341988,End_of_glaciation_I,I,1
-36078.10229645095,-470.9900319758993,-470.3888573386231,-0.6011746372761877,8.501961812031643,0.6128555482066989,End_of_glaciation_I,I,1
-35977.89770354907,-468.9795298647076,-470.16058627415555,1.1810564094479332,8.48718156739045,0.6136196744440713,End_of_glaciation_I,I,1
