fpr,tpr,thresholds,auc,ews
0.3333333333333333,0.5333333333333333,0.24696356275303644,0.7063541666666666,Lag-1 AC
0.3333333333333333,0.5666666666666667,0.24444444444444444,0.7063541666666666,Lag-1 AC
0.3333333333333333,0.5916666666666667,0.23076923076923073,0.7063541666666666,Lag-1 AC
0.3333333333333333,0.6083333333333333,0.2205882352941176,0.7063541666666666,Lag-1 AC
0.3333333333333333,0.6333333333333333,0.21904761904761905,0.7063541666666666,Lag-1 AC
0.3333333333333333,0.6416666666666667,0.2062588904694168,0.7063541666666666,Lag-1 AC
0.3333333333333333,0.6666666666666666,0.18681318681318684,0.7063541666666666,Lag-1 AC
0.3333333333333333,0.675,0.18226600985221672,0.7063541666666666,Lag-1 AC
0.3333333333333333,0.7083333333333334,0.16666666666666669,0.7063541666666666,Lag-1 AC
0.3333333333333333,0.7333333333333333,0.16666666666666666,0.7063541666666666,Lag-1 AC
0.3416666666666667,0.7333333333333333,0.16339869281045755,0.7063541666666666,Lag-1 AC
0.3416666666666667,0.7416666666666667,0.15862068965517243,0.7063541666666666,Lag-1 AC
0.35833333333333334,0.7416666666666667,0.14666666666666664,0.7063541666666666,Lag-1 AC
0.35833333333333334,0.7916666666666666,0.13333333333333333,0.7063541666666666,Lag-1 AC
0.35833333333333334,0.825,0.12418300653594773,0.7063541666666666,Lag-1 AC
0.35833333333333334,0.8333333333333334,0.12380952380952383,0.7063541666666666,Lag-1 AC
0.36666666666666664,0.8333333333333334,0.12280701754385964,0.7063541666666666,Lag-1 AC
0.36666666666666664,0.8583333333333333,0.1176470588235294,0.7063541666666666,Lag-1 AC
0.36666666666666664,0.875,0.10483870967741937,0.7063541666666666,Lag-1 AC
0.375,0.875,0.09420289855072464,0.7063541666666666,Lag-1 AC
0.375,0.8833333333333333,0.09243697478991597,0.7063541666666666,Lag-1 AC
0.38333333333333336,0.8833333333333333,0.08333333333333334,0.7063541666666666,Lag-1 AC
0.38333333333333336,0.8916666666666667,0.07575757575757576,0.7063541666666666,Lag-1 AC
0.39166666666666666,0.8916666666666667,0.07509881422924901,0.7063541666666666,Lag-1 AC
0.39166666666666666,0.9,0.07308377896613191,0.7063541666666666,Lag-1 AC
0.43333333333333335,0.9,0.004926108374384236,0.7063541666666666,Lag-1 AC
0.43333333333333335,0.9333333333333333,0.0,0.7063541666666666,Lag-1 AC
0.44166666666666665,0.9333333333333333,-0.05287356321839081,0.7063541666666666,Lag-1 AC
0.44166666666666665,0.9583333333333334,-0.14285714285714288,0.7063541666666666,Lag-1 AC
0.4666666666666667,0.9583333333333334,-0.19196192490745642,0.7063541666666666,Lag-1 AC
0.4666666666666667,0.975,-0.19999999999999998,0.7063541666666666,Lag-1 AC
0.4666666666666667,1.0,-0.2,0.7063541666666666,Lag-1 AC
0.6333333333333333,1.0,-0.5542857142857143,0.7063541666666666,Lag-1 AC
0.6833333333333333,1.0,-0.5636363636363636,0.7063541666666666,Lag-1 AC
0.7166666666666667,1.0,-0.5939716312056738,0.7063541666666666,Lag-1 AC
0.7916666666666666,1.0,-0.6923076923076922,0.7063541666666666,Lag-1 AC
0.825,1.0,-0.6993464052287582,0.7063541666666666,Lag-1 AC
1.0,1.0,-0.9047619047619049,0.7063541666666666,Lag-1 AC
