fpr,tpr,thresholds,auc,ews
0.49333333333333335,0.9233333333333333,0.009670107,0.8447888888888889,SDML
0.49333333333333335,0.93,0.009556063,0.8447888888888889,SDML
0.495,0.93,0.008919583,0.8447888888888889,SDML
0.495,0.9366666666666666,0.008682213,0.8447888888888889,SDML
0.49833333333333335,0.9366666666666666,0.008414362,0.8447888888888889,SDML
0.49833333333333335,0.9516666666666667,0.008080162,0.8447888888888889,SDML
0.49833333333333335,0.9533333333333334,0.0080793565,0.8447888888888889,SDML
0.5,0.9533333333333334,0.00796707,0.8447888888888889,SDML
0.505,0.9533333333333334,0.0075275833,0.8447888888888889,SDML
0.5116666666666667,0.9533333333333334,0.006674566,0.8447888888888889,SDML
0.5116666666666667,0.9566666666666667,0.006322472,0.8447888888888889,SDML
0.515,0.9566666666666667,0.0059072226,0.8447888888888889,SDML
0.515,0.9616666666666667,0.0058943336,0.8447888888888889,SDML
0.5166666666666667,0.9616666666666667,0.005688563,0.8447888888888889,SDML
0.5166666666666667,0.9666666666666667,0.005312805,0.8447888888888889,SDML
0.5333333333333333,0.9666666666666667,0.0036987034,0.8447888888888889,SDML
0.5333333333333333,0.9733333333333334,0.0035083012,0.8447888888888889,SDML
0.5766666666666667,0.9733333333333334,0.0015283987,0.8447888888888889,SDML
0.5766666666666667,0.98,0.0015050418,0.8447888888888889,SDML
0.585,0.98,0.0012195528,0.8447888888888889,SDML
0.585,0.9816666666666667,0.0011812757,0.8447888888888889,SDML
0.585,0.9866666666666667,0.0011809753,0.8447888888888889,SDML
0.5866666666666667,0.9866666666666667,0.0011545016,0.8447888888888889,SDML
0.5866666666666667,0.9916666666666667,0.0011126195,0.8447888888888889,SDML
0.5883333333333334,0.9916666666666667,0.0011063664,0.8447888888888889,SDML
0.5883333333333334,0.9966666666666667,0.0010885042,0.8447888888888889,SDML
0.595,0.9966666666666667,0.00094011676,0.8447888888888889,SDML
0.595,1.0,0.0008843581,0.8447888888888889,SDML
0.6333333333333333,1.0,0.00031044352,0.8447888888888889,SDML
0.6383333333333333,1.0,0.000309812,0.8447888888888889,SDML
0.6483333333333333,1.0,0.00017481098,0.8447888888888889,SDML
