Age,state,smoothing,residuals,variance,ac1,tsid_new,SD_probability_mean,SD_probability_error,_merge
-19.283,1.531283898164326,1.7355646218905036,-0.2042807237261776,,,1,,,left_only
-19.2666,1.829193170788928,1.7319029365080074,0.0972902342809205,,,1,,,left_only
-19.25022,1.6546468258459182,1.7282422843888057,-0.0735954585428875,,,1,,,left_only
-19.23386,1.999149775485276,1.724577876601993,0.274571898883283,,,1,,,left_only
-19.2175,1.892846825733835,1.7209185397030935,0.1719282860307414,,,1,,,left_only
-19.20114,1.5507261418814955,1.7172619765298582,-0.1665358346483627,,,1,,,left_only
-19.18478,1.1734700329205492,1.7136123053560228,-0.5401422724354736,,,1,,,left_only
-19.16852,1.7430726889772252,1.7099697076776466,0.0331029812995786,,,1,,,left_only
-19.15236,2.9156201171330003,1.7063363123276174,1.209283804805383,,,1,,,left_only
-19.1362,1.7479902575598556,1.7027112682672514,0.0452789892926042,,,1,,,left_only
-19.12004,1.7037477085073474,1.699096449255881,0.004651259251466,,,1,,,left_only
-19.10388,1.922516832253882,1.6954960019873746,0.2270208302665073,,,1,,,left_only
-19.08775,1.5280754657566609,1.691908526580942,-0.163833060824281,,,1,,,left_only
-19.07165,2.0646259131616187,1.6883347433211309,0.3762911698404878,,,1,,,left_only
-19.05555,1.956534018113867,1.6847798718001965,0.2717541463136705,,,1,,,left_only
-19.03945,1.7497614280678122,1.6812415519368031,0.068519876131009,,,1,,,left_only
-19.02335,1.2543738630098968,1.6777240937806268,-0.42335023077073,,,1,,,left_only
-19.00727,1.9127384391821256,1.674225039020956,0.2385134001611697,,,1,,,left_only
-18.99121,1.3000942171668983,1.670749310540797,-0.3706550933738985,,,1,,,left_only
-18.97515,1.4142332510866449,1.6672969553925898,-0.2530637043059449,,,1,,,left_only
-18.95909,1.1829694898862049,1.6638685791264047,-0.4808990892401998,,,1,,,left_only
-18.94303,2.261358021015851,1.660464377679434,0.6008936433364167,,,1,,,left_only
-18.92696,1.66511308109719,1.6570861385654223,0.0080269425317676,,,1,,,left_only
-18.91088,2.5598658792957165,1.6537362403862927,0.9061296389094238,,,1,,,left_only
-18.8948,1.3201401288490389,1.6504153884907713,-0.3302752596417324,,,1,,,left_only
-18.87872,1.1692292170381438,1.647123094519654,-0.4778938774815102,,,1,,,left_only
-18.86264,2.0413238835185776,1.643862120540753,0.3974617629778245,,,1,,,left_only
-18.84647,1.3485120667820112,1.6406386557464234,-0.2921265889644122,,,1,,,left_only
-18.83021,1.2347142309876642,1.6374491586225997,-0.4027349276349354,,,1,,,left_only
-18.81395,1.3723266905063474,1.6342907311438049,-0.2619640406374575,,,1,,,left_only
-18.79769,1.1367993003153292,1.631167115595982,-0.4943678152806527,,,1,,,left_only
-18.78143,1.433331675238794,1.6280807036846938,-0.1947490284458999,,,1,,,left_only
-18.76521,2.826538756092871,1.625031074650551,1.2015076814423202,,,1,,,left_only
-18.74903,1.3468570214254532,1.622020078075888,-0.2751630566504348,,,1,,,left_only
-18.73285,2.043589649952362,1.6190469253189783,0.4245427246333835,,,1,,,left_only
-18.71667,1.0869406666530543,1.616115935569181,-0.5291752689161267,,,1,,,left_only
-18.70049,0.8860578076085287,1.6132290699713323,-0.7271712623628036,,,1,,,left_only
-18.68425,0.8041018014041637,1.610380307559977,-0.8062785061558133,,,1,,,left_only
-18.66795,1.604149119483714,1.6075770846369193,-0.0034279651532052,,,1,,,left_only
-18.65165,0.9103800780673852,1.6048162872589748,-0.6944362091915897,,,1,,,left_only
-18.63535,1.028155763058328,1.602098775943075,-0.5739430128847469,,,1,,,left_only
-18.61905,1.0397415803288346,1.5994278454845234,-0.5596862651556889,,,1,,,left_only
-18.60288,0.8906525596369448,1.596802999263475,-0.7061504396265301,,,1,,,left_only
-18.58684,0.8420498440420631,1.5942237337180434,-0.7521738896759803,,,1,,,left_only
-18.5708,1.265630840937921,1.5916922757094982,-0.3260614347715771,,,1,,,left_only
-18.55476,1.7486491407777385,1.5892101114742845,0.159439029303454,,,1,,,left_only
-18.53872,0.850442059359464,1.586778377446748,-0.7363363180872838,,,1,,,left_only
-18.52267,0.9248622963730226,1.5843959812736974,-0.6595336849006748,,,1,,,left_only
-18.50661,1.1059141558295806,1.5820649779252332,-0.4761508220956525,,,1,,,left_only
-18.49055,1.040507067334876,1.5797843471425153,-0.5392772798076393,,,1,,,left_only
-18.47449,0.8091896339359498,1.5775559721490615,-0.768366338213112,,,1,,,left_only
-18.45843,0.652887219351123,1.575378971508165,-0.922491752157042,,,1,,,left_only
-18.44235,0.8166830736431023,1.5732548560364816,-0.7565717823933793,,,1,,,left_only
-18.42625,0.7873026219399113,1.571183805998894,-0.7838811840589828,,,1,,,left_only
-18.41015,1.287051132051757,1.569166086920474,-0.2821149548687169,,,1,,,left_only
-18.39405,0.904418513866507,1.5672003211644938,-0.6627818072979869,,,1,,,left_only
-18.37795,1.2125086723339342,1.5652872689224695,-0.3527785965885353,,,1,,,left_only
-18.362,1.3851740089079052,1.563430232861029,-0.1782562239531238,,,1,,,left_only
-18.3462,1.730982765496959,1.561629584148972,0.1693531813479869,,,1,,,left_only
-18.3304,1.20706888287791,1.5598841531978285,-0.3528152703199185,,,1,,,left_only
-18.3146,0.9702923086575308,1.5581932500559197,-0.5879009413983887,,,1,,,left_only
-18.2988,0.9401278882524312,1.5565600833163915,-0.6164321950639605,,,1,,,left_only
-18.28288,1.6469439426745045,1.55498281883858,0.0919611238359245,,,1,,,left_only
-18.26684,1.4934682548903755,1.553463301105919,-0.0599950462155434,,,1,,,left_only
-18.2508,0.942499822125808,1.5519993292174352,-0.6094995070916273,,,1,,,left_only
-18.23476,1.0247151659909517,1.5505925196143822,-0.5258773536234305,,,1,,,left_only
-18.21872,1.2421778806311223,1.5492427840712333,-0.3070649034401109,,,1,,,left_only
-18.20287,1.3473363412269344,1.547951562927906,-0.2006152217009715,,,1,,,left_only
-18.18721,1.2983134852262803,1.5467163503543977,-0.2484028651281173,,,1,,,left_only
-18.17155,1.9680836807899844,1.5455376475272071,0.4225460332627773,,,1,,,left_only
-18.15589,1.9821883571682888,1.544418389770701,0.4377699673975879,,,1,,,left_only
-18.14023,2.2029070930080024,1.5433569270030925,0.6595501660049099,,,1,,,left_only
-18.12456,1.9477983387298912,1.5423538724479149,0.4054444662819763,,,1,,,left_only
-18.10888,2.476633556882627,1.5414073788375098,0.9352261780451174,,,1,,,left_only
-18.0932,1.9876676530403048,1.5405186237493005,0.4471490292910047,,,1,,,left_only
-18.07752,1.642430788144207,1.5396876623600253,0.1027431257841817,,,1,,,left_only
-18.06184,1.7744079585385903,1.5389127916963126,0.2354951668422777,,,1,,,left_only
-18.04613,1.871324176154188,1.538197484812566,0.3331266913416217,,,1,,,left_only
-18.03039,1.244582168383929,1.5375401401505342,-0.2929579717666051,,,1,,,left_only
-18.01465,1.7892847640937557,1.536940997725677,0.2523437663680787,,,1,,,left_only
-17.99891,1.9969213868764,1.5363986839053392,0.4605227029710608,,,1,,,left_only
-17.98317,1.244896398969993,1.535914373134417,-0.2910179741644239,,,1,,,left_only
-17.96736,1.5964389398738694,1.5354842917391538,0.0609546481347156,,,1,,,left_only
-17.95148,1.0522123273582062,1.5351145179478634,-0.4829021905896571,,,1,,,left_only
-17.9356,0.9059602704975896,1.534802671688855,-0.6288424011912653,,,1,,,left_only
-17.91972,1.896537142952464,1.5345470710042637,0.3619900719482003,,,1,,,left_only
-17.90384,1.049084461701529,1.5343459074593109,-0.4852614457577817,,,1,,,left_only
-17.88805,1.2064551682770552,1.5341997621046364,-0.3277445938275811,,,1,,,left_only
-17.87235,1.7818790489270893,1.5341100502923442,0.2477689986347451,,,1,,,left_only
-17.85665,1.997126320150633,1.534075712366728,0.4630506077839049,,,1,,,left_only
-17.84095,1.8859902696697468,1.5340972815920806,0.3518929880776662,,,1,,,left_only
-17.82525,1.7238481297699415,1.5341703304202825,0.1896777993496592,,,1,,,left_only
-17.80955,1.4400905160375177,1.5343005020552314,-0.0942099860177136,,,1,,,left_only
-17.79385,1.401989542586488,1.5344832301726208,-0.1324936875861329,,,1,,,left_only
-17.77815,1.589033606712012,1.534721592315751,0.0543120143962614,,,1,,,left_only
-17.76245,1.2549318111764434,1.535011424483183,-0.2800796133067396,,,1,,,left_only
-17.74675,1.2238848296286078,1.5353548601313305,-0.3114700305027227,,,1,,,left_only
-17.73096,2.37010799042972,1.5357494765404005,0.8343585138893195,,,1,,,left_only
-17.71508,1.4481617457289937,1.5361988446546029,-0.0880370989256091,,,1,,,left_only
-17.6992,1.99739287268405,1.5366961239293002,0.4606967487547497,,,1,,,left_only
-17.68332,1.375792631823141,1.5372437206257152,-0.1614510888025742,,,1,,,left_only
-17.66744,1.4736610367946714,1.537842888031741,-0.0641818512370695,,,1,,,left_only
-17.65146,1.1958642450358112,1.538492571459566,-0.3426283264237548,,,1,,,left_only
-17.63538,0.6389057495077352,1.5391898070448236,-0.9002840575370884,,,1,,,left_only
-17.6193,1.1576474370507623,1.5399356346813289,-0.3822881976305663,,,1,,,left_only
-17.60322,1.1228406827207322,1.5407294699103904,-0.4178887871896581,,,1,,,left_only
-17.58714,0.9348370911771766,1.5415694688943056,-0.606732377717129,,,1,,,left_only
-17.57098,0.6216386833061379,1.542457633639742,-0.920818950333604,,,1,,,left_only
-17.55474,1.2716421335597576,1.5433918047186794,-0.2717496711589218,,,1,,,left_only
-17.5385,1.815455417157892,1.5443722989957271,0.2710831181621644,,,1,,,left_only
-17.52226,1.4618368049463308,1.545394847540338,-0.0835580425940072,,,1,,,left_only
-17.50602,2.069784350059859,1.5464617269158487,0.5233226231440105,,,1,,,left_only
-17.49018,0.8060777684584385,1.5475720595035207,-0.7414942910450822,,,1,,,left_only
-17.47474,1.710946345827536,1.5487249718341225,0.1622213739934135,,,1,,,left_only
-17.4593,2.1038620266143817,1.5499201553433548,0.5539418712710269,,,1,,,left_only
-17.44386,1.373949615217147,1.5511562862122792,-0.1772066709951321,,,1,,,left_only
-17.42842,1.4915387928556658,1.5524329864728537,-0.0608941936171878,,,1,,,left_only
-17.41338,1.3619861990930964,1.5537478269791098,-0.1917616278860134,,,1,,,left_only
-17.39874,2.039686048910969,1.5551026422850456,0.4845834066259236,,,1,,,left_only
-17.3841,1.1202057878497451,1.5564947123647928,-0.4362889245150476,,,1,,,left_only
-17.36946,1.9641041722125807,1.5579239064020254,0.4061802658105553,,,1,,,left_only
-17.35482,1.3381738078082082,1.5593889562775225,-0.2212151484693141,,,1,,,left_only
-17.34018,1.2635569296195075,1.560890942068121,-0.2973340124486134,,,1,,,left_only
-17.32554,0.7928255759917895,1.5624296531750854,-0.7696040771832959,,,1,,,left_only
-17.3109,1.0794138818746803,1.5640005308015383,-0.484586648926858,,,1,,,left_only
-17.29626,1.467921028119648,1.5656048839950398,-0.0976838558753918,,,1,,,left_only
-17.28162,0.9569576441251608,1.5672413393975064,-0.6102836952723456,,,1,,,left_only
-17.26707,1.783671151936557,1.5689089816849746,0.2147621702515822,,,1,,,left_only
-17.25261,1.2379072614813889,1.5706048220561428,-0.3326975605747539,,,1,,,left_only
-17.23815,1.2306957198232888,1.5723312598201025,-0.3416355399968136,,,1,,,left_only
-17.22369,1.1245508286055177,1.5740859034047112,-0.4495350747991935,,,1,,,left_only
-17.20923,0.90650900059812,1.575868824877058,-0.669359824278938,,,1,,,left_only
-17.19478,1.315613724937722,1.577679684226858,-0.2620659592891359,,,1,,,left_only
-17.18034,0.974104921330486,1.5795138590224391,-0.6054089376919534,,,1,,,left_only
-17.1659,1.0612817187497303,1.5813748585566396,-0.5200931398069093,,,1,,,left_only
-17.15146,1.91244335938102,1.5832590720998685,0.3291842872811514,,,1,,,left_only
-17.13702,1.4728697565834648,1.585167726366854,-0.1122979697833892,,,1,,,left_only
-17.12264,1.124060738033599,1.5870991472818394,-0.4630384092482404,,,1,,,left_only
-17.10832,1.7030206637592749,1.589051042037165,0.1139696217221097,,,1,,,left_only
-17.094,0.9947958186277012,1.5910252482102898,-0.5962294295825886,,,1,,,left_only
-17.07968,1.1525891785031197,1.5930171434542295,-0.44042796495111,,,1,,,left_only
-17.06536,1.5282342292393265,1.5950283709648525,-0.0667941417255257,,,1,,,left_only
-17.05109,1.302487105509062,1.5970562003509017,-0.2945690948418396,,,1,,,left_only
-17.03687,0.9901363799977968,1.5990983724119363,-0.6089619924141395,,,1,,,left_only
-17.02265,1.3810118785121663,1.601156418994335,-0.2201445404821687,,,1,,,left_only
-17.00843,1.5743384618534702,1.603230987880795,-0.0288925260273249,,,1,,,left_only
-16.99421,1.2965221587669526,1.605319481964757,-0.3087973231978043,,,1,,,left_only
-16.9799,1.3595637347151404,1.6074168076586277,-0.2478530729434873,,,1,,,left_only
-16.9655,0.996034243319175,1.6095290444140855,-0.6134948010949105,,,1,,,left_only
-16.9511,1.4908264099462487,1.6116507874420252,-0.1208243774957764,,,1,,,left_only
-16.9367,1.815004196268521,1.6137804710155792,0.2012237252529418,,,1,,,left_only
-16.9223,2.637771895008315,1.6159216577871067,1.0218502372212082,,,1,,,left_only
-16.90804,1.2699667193682018,1.6180690593479146,-0.3481023399797127,,,1,,,left_only
-16.89392,0.8405129590904856,1.620222736969991,-0.7797097778795055,,,1,,,left_only
-16.8798,4.583476759034377,1.6223830270366408,2.961093731997736,,,1,,,left_only
-16.86568,1.791490911418922,1.624547601141707,0.1669433102772148,,,1,,,left_only
-16.85156,3.358203827115388,1.6267139991352964,1.7314898279800914,,,1,,,left_only
-16.83734,1.857264505350178,1.6288871327766257,0.2283773725735522,,,1,,,left_only
-16.82302,2.138475936127314,1.6310587023503835,0.5074172337769303,,,1,,,left_only
-16.8087,1.2130986190621282,1.63323228879919,-0.4201336697370617,,,1,,,left_only
-16.79438,2.014237497799244,1.635410273263426,0.3788272245358182,,,1,,,left_only
-16.78006,1.2346858998790318,1.6375832599186584,-0.4028973600396266,,,1,,,left_only
-16.76566,0.9366682039790994,1.6397574122924257,-0.7030892083133262,,,1,,,left_only
-16.75118,1.5813071424936926,1.6419250446643718,-0.0606179021706791,,,1,,,left_only
-16.7367,1.4471973800453029,1.6440890969780944,-0.1968917169327915,,,1,,,left_only
-16.72222,1.4984628059043046,1.6462504370442523,-0.1477876311399477,,,1,,,left_only
-16.70774,0.7108346840292061,1.6484070128127963,-0.9375723287835902,,,1,,,left_only
-16.69303,1.4917044467260674,1.650556451618965,-0.1588520048928976,,,1,,,left_only
-16.67809,1.6082024469987068,1.6526984294699238,-0.044495982471217,,,1,,,left_only
-16.66315,0.9868613271653236,1.6548336577710974,-0.6679723306057738,,,1,,,left_only
-16.64821,1.397032442629333,1.6569590920342987,-0.2599266494049657,,,1,,,left_only
-16.63327,1.0360692811599284,1.6590726723446116,-0.6230033911846833,,,1,,,left_only
-16.61838,1.37414176212444,1.6611764658795636,-0.2870347037551235,,,1,,,left_only
-16.60354,1.0255780466353055,1.663267233533337,-0.6376891868980314,,,1,,,left_only
-16.5887,1.3606166340683707,1.6653487707068513,-0.3047321366384805,,,1,,,left_only
-16.57386,1.3434460249164737,1.6674137534617746,-0.3239677285453008,,,1,,,left_only
-16.55902,1.216599432297297,1.6694655821732294,-0.4528661498759323,,,1,,,left_only
-16.54408,1.2453118809160806,1.6714997286098436,-0.426187847693763,,,1,,,left_only
-16.52904,1.1853158761968825,1.6735214886567316,-0.488205612459849,,,1,,,left_only
-16.514,2.4438846240721914,1.675525300752897,0.7683593233192945,,,1,,,left_only
-16.49896,3.261841295874256,1.67751085809044,1.584330437783816,,,1,,,left_only
-16.48392,1.722827880931942,1.6794773169137718,0.0433505640181701,,,1,,,left_only
-16.469,1.7156671480529857,1.6814281093541943,0.0342390386987914,,,1,,,left_only
-16.4542,2.659750379993536,1.6833550291564174,0.9763953508371186,,,1,,,left_only
-16.4394,4.153907176278925,1.685266325160364,2.468640851118561,,,1,,,left_only
-16.4246,2.336218684356197,1.6871545890753727,0.6490640952808244,,,1,,,left_only
-16.4098,2.8798506655348413,1.6890187944327513,1.19083187110209,,,1,,,left_only
-16.39488,2.5592416995673304,1.6908619197997985,0.8683797797675319,,,1,,,left_only
-16.37984,1.2393839131630089,1.6926823945336098,-0.4532984813706009,,,1,,,left_only
-16.3648,1.2460845023014235,1.6944778803688696,-0.448393378067446,,,1,,,left_only
-16.34976,2.4556883850403146,1.6962498835374136,0.759438501502901,,,1,,,left_only
-16.33472,1.9766239421328773,1.697996827283793,0.2786271148490842,,,1,,,left_only
-16.31975,2.241872349333958,1.699720557678573,0.5421517916553851,,,1,,,left_only
-16.30485,1.220077243637129,1.7014171910856415,-0.4813399474485127,,,1,,,left_only
-16.28995,0.8503153517090787,1.7030868138587256,-0.8527714621496469,,,1,,,left_only
-16.27505,2.484924928213128,1.704729850908679,0.780195077304449,,,1,,,left_only
-16.26015,1.6919744913900223,1.7063438776809268,-0.0143693862909044,,,1,,,left_only
-16.24527,2.609731079514068,1.7079288259719916,0.9018022535420762,,,1,,,left_only
-16.23041,2.981487572446984,1.7094872735838276,1.2720002988631565,,,1,,,left_only
-16.21555,1.7340685938376863,1.7110166901568886,0.0230519036807976,,,1,,,left_only
-16.20069,2.442372169186587,1.7125198435834077,0.7298523256031797,,,1,,,left_only
-16.18583,2.678531610070607,1.7139898852652469,0.96454172480536,,,1,,,left_only
-16.17088,2.608864921948021,1.7154298839252435,0.8934350380227776,,,1,,,left_only
-16.15584,1.613459670529762,1.7168426931094392,-0.1033830225796772,,,1,,,left_only
-16.1408,2.465886320725477,1.7182204847814706,0.7476658359440065,,,1,,,left_only
-16.12576,3.277921414783214,1.7195693584553626,1.5583520563278517,,,1,,,left_only
-16.11072,1.6953385518892052,1.720882638487628,-0.0255440865984226,,,1,,,left_only
-16.0958,1.0098114795424915,1.722166573879205,-0.7123550943367132,,,1,,,left_only
-16.081,1.5182372707350134,1.7234188052265342,-0.2051815344915208,,,1,,,left_only
-16.0662,1.5673009593037357,1.7246382298195144,-0.1573372705157787,,,1,,,left_only
-16.0514,1.3391409304561137,1.7258249744173917,-0.386684043961278,,,1,,,left_only
-16.0366,0.7996715701933307,1.726979236107743,-0.9273076659144124,,,1,,,left_only
-16.02182,1.0190075564345469,1.7280985366705377,-0.7090909802359908,,,1,,,left_only
-16.00706,0.9624100434228094,1.7291854608552135,-0.7667754174324043,,,1,,,left_only
-15.9923,1.6217694571331065,1.73023685893254,-0.1084674017994333,,,1,,,left_only
-15.97754,1.712581142116373,1.7312604059533676,-0.0186792638369945,,,1,,,left_only
-15.96278,1.372401952120274,1.7322468063321188,-0.3598448542118448,,,1,,,left_only
-15.9477,1.5110445603293166,1.7332008601394846,-0.222156299810168,,,1,,,left_only
-15.9323,2.0540052359922623,1.7341167585204669,0.3198884774717956,,,1,,,left_only
-15.9169,1.6472617763427782,1.7350007293390814,-0.0877389529963033,,,1,,,left_only
-15.9015,1.410460831262936,1.735853115788609,-0.3253922845256729,,,1,,,left_only
-15.8861,1.3500194720404002,1.7366677399571635,-0.3866482679167633,,,1,,,left_only
-15.87075,1.5664563835190914,1.737453833227595,-0.1709974497085036,,,1,,,left_only
-15.85545,1.940228280215528,1.7382030510823152,0.2020252291332127,,,1,,,left_only
-15.84015,1.4273052146967564,1.7389176938298792,-0.3116124791331227,,,1,,,left_only
-15.82485,1.0307281876194008,1.7395999195561611,-0.7088717319367606,,,1,,,left_only
-15.80955,0.9682937967699288,1.7402490649558504,-0.7719552681859216,,,1,,,left_only
-15.79422,2.295559441694957,1.740865762815741,0.5546936788792163,,,1,,,left_only
-15.77886,1.2362133550237575,1.7414478682327057,-0.505234513208948,,,1,,,left_only
-15.7635,2.11397915602001,1.7419973316716053,0.3719818243484045,,,1,,,left_only
-15.74814,2.536693189573247,1.7425121997936377,0.7941809897796095,,,1,,,left_only
-15.73278,2.190361958543348,1.7429979282381354,0.4473640303052126,,,1,,,left_only
-15.71746,2.324352161246741,1.743449678462936,0.580902482783805,,,1,,,left_only
-15.70218,1.745008066739965,1.7438667963910832,0.0011412703488817,,,1,,,left_only
-15.6869,1.4421882796158074,1.744251947611224,-0.3020636679954165,,,1,,,left_only
-15.67162,3.8776315527046408,1.7446078106930658,2.133023742011575,,,1,,,left_only
-15.65634,2.55757185602999,1.7449336379498095,0.8126382180801803,,,1,,,left_only
-15.64104,3.476232798966315,1.7452262037137176,1.7310065952525973,,,1,,,left_only
-15.62572,2.929095960224465,1.7454895005599151,1.18360645966455,,,1,,,left_only
-15.6104,1.440669193945749,1.7457186936555429,-0.3050494997097936,,,1,,,left_only
-15.59508,1.1851545219018786,1.745919211486071,-0.5607646895841925,,,1,,,left_only
-15.57976,1.850896853302392,1.746092028562212,0.1048048247401798,,,1,,,left_only
-15.56444,1.5674850399583995,1.7462321412388724,-0.1787471012804729,,,1,,,left_only
-15.54912,1.309870460530482,1.7463456997618647,-0.4364752392313826,,,1,,,left_only
-15.5338,1.7635409783385594,1.746429129566156,0.0171118487724033,,,1,,,left_only
-15.51848,1.3174297121242835,1.7464850790079571,-0.4290553668836736,,,1,,,left_only
-15.50316,2.5955717030984604,1.7465133179522772,0.8490583851461833,,,1,,,left_only
-15.48788,1.844119993511824,1.7465135680734436,0.0976064254383803,,,1,,,left_only
-15.47264,1.3741619304825374,1.7464893053517203,-0.3723273748691829,,,1,,,left_only
-15.4574,1.8758208293945104,1.7464367823747775,0.1293840470197327,,,1,,,left_only
