Age,Proxy,X_axis_label,Y_axis_label,Record,Transition_start,Transition_end,tsid_new
-176.035526,67.23593326473917,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-176.084484,45.17365231385397,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-176.133443,79.74295339902567,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-176.182401,44.412476229588485,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-176.23136,68.00015870997959,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-176.280318,76.26176076559345,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-176.329276,54.60263517247011,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-176.378235,61.91399927309456,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-176.427193,64.2118464470053,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-176.476152,69.13667033292266,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-176.52511,89.9474777349023,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-176.574068,104.52552119897445,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-176.623027,80.68127358942645,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-176.671985,88.71597344450053,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-176.720944,64.12331227434227,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-176.769902,52.84906153216018,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-176.81886,53.65350699593028,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-176.867819,52.57703735220073,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-176.916777,45.491297050025175,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-176.965736,37.38535095402538,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-177.014694,38.81153729680101,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-177.063653,34.415063978305234,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-177.112611,21.88249871705806,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-177.161569,21.07210060426825,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-177.210528,19.03573307579576,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-177.259486,14.918834005315734,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-177.308445,16.231281729660235,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-177.357403,18.91024031251777,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-177.406361,18.55012934972123,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-177.45532,18.308843072422896,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-177.504278,21.63557549527958,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-177.553237,20.845768467981237,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-177.602195,30.30438159952832,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-177.651153,21.419952961532918,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-177.700112,17.8722010854585,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-177.74907,18.83385544219051,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-177.798029,18.116742330504373,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-177.846987,21.66067677272671,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-177.895945,17.047561633721877,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-177.944904,24.820305240192575,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-177.993862,12.33841057946244,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-178.042821,14.28209134452323,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-178.091779,15.563638437279469,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-178.140738,16.247809713920113,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-178.189696,17.261250011909308,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-178.238654,11.542716578315884,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-178.287613,15.368592307928576,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-178.336571,15.304675790708352,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-178.38553,19.60692932228321,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-178.434488,20.173821701689945,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-178.48027,10.43068453804299,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-178.526053,18.400834386575387,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-178.571835,11.440062603040245,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-178.617618,13.716822964430513,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-178.6634,10.596639985443971,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-178.709183,12.47156747956772,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-178.754965,10.767968751709455,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-178.800747,14.845279087622588,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-178.84653,11.457139777726484,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-178.892312,16.559305687946615,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-178.938095,15.28577709059427,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-178.983877,17.334150723608055,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-179.02966,15.739713783591418,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-179.075442,14.749957993769046,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-179.121224,11.698926638140671,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-179.167007,19.28740233170326,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-179.212789,22.45539266186112,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-179.258572,13.787130230627753,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-179.304354,5.302324475958892,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-179.350137,2.908767111463428,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-179.395919,2.6276402480250587,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-179.441701,8.890875941300518,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-179.487484,6.559544502371621,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-179.533266,6.201196272581492,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-179.579049,7.421100524543532,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-179.624831,6.814344866519331,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-179.670614,9.772177932066612,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-179.716396,7.169790452234905,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-179.762178,6.216638691855784,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-179.807961,6.49314114342227,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-179.853743,7.975415728030622,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-179.899526,7.059459104133548,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-179.945308,6.657788978068072,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-179.991091,7.420828584290214,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-180.036873,5.427137164654391,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-180.082655,6.72844279830382,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-180.128438,7.831889058736757,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-180.17422,5.822289221752964,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-180.220003,7.70589734829135,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-180.265785,5.45232443884736,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-180.311568,5.660503699909326,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-180.35735,6.68475043817198,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-180.403132,6.61831851480611,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-180.448915,6.07992768224498,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-180.494697,4.535136525830956,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-180.54048,7.452787625329522,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-180.586262,4.622472888837398,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-180.632045,4.964953022097001,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-180.677827,4.43255544916925,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-180.723609,5.379448589808557,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-180.769392,4.632323684125464,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-180.815174,3.60362238202176,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-180.860957,4.232010892326365,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-180.906739,8.315220878999426,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-180.952522,5.036234329191826,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-180.998304,6.311459090762818,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-181.044086,7.359189168250153,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-181.089869,7.346384527503323,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-181.135651,7.7630555984004275,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-181.181434,5.06572705130356,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-181.227216,3.2072032508086736,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-181.272999,6.403891239621051,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-181.318781,4.046851419995069,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-181.364563,5.478714082809119,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-181.410346,2.761367252021119,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-181.456128,3.306814344054276,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-181.501911,5.744576877636676,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-181.547693,8.371555632990487,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-181.593475,3.6716754771683977,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-181.639258,3.4447414198238504,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-181.68504,2.979021196423748,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-181.730823,4.221296262664389,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-181.776605,5.0243909999875775,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-181.822388,3.0663183527217663,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-181.86817,6.699682264837457,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-181.913952,4.859460947871882,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-181.959735,4.168687034492104,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-182.234429,3.9061003605033457,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-182.280212,3.572045582432932,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-182.325994,3.155405626492748,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-182.371777,3.283565251222179,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-182.417559,1.6743175642261383,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-182.463342,2.773189089818489,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-182.509124,2.9880636158761438,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-182.554906,2.6265269669151574,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-182.600689,1.7808576428688798,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-182.646471,2.0602346476220945,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-182.692254,1.3357900262508056,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-182.738036,1.07696913545614,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-182.783819,2.827269649434563,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-182.829601,2.5820987672793545,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-182.875383,2.331173088637432,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-182.921166,2.170303550437875,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-182.966948,2.338949999718391,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-183.012731,3.1687573440189043,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-183.058513,2.6078611010685493,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-183.104296,2.5951257664137013,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-183.150078,5.724344057864855,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-183.19586,4.970735217150246,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-183.241643,4.6919740182491925,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-183.287425,2.738867985932796,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-183.333208,6.074490627986362,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-183.37899,4.022316256726576,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-183.424773,2.9110221168690447,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-183.470555,2.517918896439,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-183.516337,3.847520240053805,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-183.56212,3.6581610008807655,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-183.607902,5.691805030384598,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-183.653685,4.047968340143204,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-183.699467,4.505251316253683,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-183.74525,2.568493585467553,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-183.791032,2.662649183533781,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-183.836814,4.874043222337574,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-183.882597,4.712918438747738,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-183.928379,5.717250524280256,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-183.974162,3.543403922625276,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-184.019944,3.664502579157322,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-184.065727,2.719399553522851,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-184.111509,4.492415471127888,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-184.157291,4.545416464395072,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-184.203074,3.830265338918432,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-184.248856,5.982135019310238,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-184.294639,5.944132442410121,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-184.340421,4.390399705678551,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-184.386204,5.658247491478678,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-184.431986,4.767932557629109,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-184.477768,5.477897500463399,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-184.523551,6.331451017607049,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-184.569333,4.225914126289423,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-184.615116,3.162041507453578,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-184.660898,3.877888683602044,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-184.706681,3.1287690510488657,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-184.752463,4.00119764323857,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-184.798245,5.199438862985902,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-184.844028,3.3644084983556204,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-184.88981,6.374653671939524,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-184.935593,8.158338196027374,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-184.981375,9.205800557931784,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-185.027158,5.050421835174998,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-185.07294,3.262239268543844,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-185.118722,4.730734766755018,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-185.164505,2.9803759874668114,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-185.210287,2.410326321737436,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-185.25607,3.785490221028548,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-185.301852,3.5299974418468816,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-185.347635,4.400088439467364,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-185.393417,3.4386903053248097,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-185.439199,4.0747032138436,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-185.484982,3.47686201809636,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-185.530764,5.158393572751338,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-185.576547,3.459992291080864,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-185.622329,4.732357700889277,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-185.668112,2.6188714059399825,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-185.713894,5.579171303817144,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-185.759676,6.521444562329412,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-185.805459,5.107753839229764,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-185.851241,4.051480173951569,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-185.897024,3.577604111235761,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-185.942806,3.909688815216657,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-185.988589,4.158685881915704,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-186.034371,4.0340346389212,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-186.080153,3.724559751791143,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-186.125936,4.594330583434945,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-186.171718,3.4728561701203016,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-186.217501,2.649112798691411,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-186.263283,4.170220785069651,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-186.309066,2.8683173855895143,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-186.354848,4.310290063202368,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-186.40063,2.5811081911477576,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-186.446413,3.06200340292362,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-186.492195,3.121383416189503,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-186.537978,3.661996038432605,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-186.58376,2.918776055332739,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-186.629543,3.850971549924068,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-186.675325,2.873819596385676,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-186.721107,3.107285968633005,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-186.76689,3.491063772966358,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-186.812672,4.289049040929131,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-186.858455,3.18543626953726,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-186.904237,4.115336674743913,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-186.95002,3.7963791226355568,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-186.995802,3.2581009655968227,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-187.041584,2.3193448940270947,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-187.087367,3.2310375215821603,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-187.133149,3.0951702917193606,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-187.178932,3.3480989414434394,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-187.224714,2.982209017822933,Time (kyr BP),Mo [ppm],64PE-S6,-177.25,-176.5,7
-108025.0,-477.0,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-107924.79540709812,-476.65393746662136,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-107824.59081419624,-476.0452928895984,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-107724.38622129436,-474.6912317327767,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-107624.18162839249,-474.1,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-107523.9770354906,-474.1,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-107423.77244258871,-473.8003207902644,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-107323.56784968683,-469.6054517586745,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-107223.36325678496,-465.52044006153176,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-107123.15866388308,-461.5857551405612,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-107022.9540709812,-461.5,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-106922.74947807932,-462.9392032951531,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-106822.54488517746,-465.3995110427426,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-106722.34029227558,-463.5388703944028,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-106622.1356993737,-461.3809817907679,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-106521.93110647182,-459.5359661331477,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-106421.72651356994,-461.3452157272094,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-106321.52192066806,-460.5490373463235,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-106221.31732776618,-457.5918489606974,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-106121.1127348643,-451.6377067608804,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-106020.90814196244,-455.3952290310694,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-105920.70354906056,-457.80155819793646,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-105820.49895615868,-458.5,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-105720.2943632568,-458.5,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-105620.08977035493,-461.2485212247736,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-105519.88517745303,-462.56570558031945,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-105419.68058455116,-460.82062166550696,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-105319.47599164926,-460.0096562674586,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-105219.27139874738,-460.4014290334912,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-105119.0668058455,-462.03460977493074,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-105018.86221294364,-463.5940458146253,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-104918.65762004176,-462.48804378491207,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-104818.45302713988,-460.1,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-104718.248434238,-460.43627863212686,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-104618.04384133613,-461.1,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-104517.83924843423,-461.1,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-104417.63465553235,-461.3635155400041,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-104317.43006263048,-461.2968037872328,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
-104217.2254697286,-459.8130347849098,Time (yr BP),δD (‰),Glaciation-I,-17000.0,-13828.0,8
