Age,SD_probability_mean,SD_probability_error
-129.935746,0.0063804286,0.0027368357
-129.904883,0.0064127445,0.002752724
-129.87402,0.0063429303,0.002739882
-129.843157,0.006190209,0.0026983626
-129.812294,0.0063857734,0.0027644965
-129.781431,0.0061849826,0.002704013
-129.750568,0.0062995865,0.002744887
-129.719704,0.006243913,0.0027283581
-129.688841,0.0060640806,0.0026663307
-129.657978,0.0062038517,0.0027187236
-129.627115,0.006774205,0.0028871116
-129.596252,0.006793824,0.002878865
-129.565389,0.007632972,0.0030209592
-129.534526,0.0074069807,0.0029616044
-129.503662,0.010900629,0.0033992007
-129.472799,0.06042126,0.015285182
-129.441936,0.27823514,0.05298469
-129.411073,0.54612637,0.05571772
-129.38021,0.7289456,0.04661088
-129.349347,0.78220236,0.04378711
-129.318484,0.87513846,0.0404053
-129.28762,0.89966714,0.040219158
-129.256757,0.910293,0.039088525
-129.225894,0.9210469,0.035512205
-129.195031,0.94811535,0.023599789
-129.164168,0.9522279,0.021721963
-129.133305,0.95652467,0.019777406
-129.102442,0.9766859,0.010571727
-129.071578,0.98958576,0.004704357
-129.040715,0.99230254,0.0034517187
-129.009852,0.9933101,0.0029790606
-128.978989,0.9945887,0.0024013263
-128.948126,0.9955697,0.0019605309
-128.917263,0.99596536,0.0017596249
-128.8864,0.99674094,0.0014066288
-128.855537,0.99736434,0.0011180262
-128.824673,0.99803174,0.0008183253
-128.79381,0.99866664,0.0005351343
-128.762947,0.9990228,0.00037546616
-128.732084,0.99933356,0.00023936908
-128.701221,0.99953955,0.00015165326
-128.670358,0.9996274,0.00011330167
-128.639495,0.99968797,8.959664e-05
-128.608631,0.9997102,7.949482e-05
-128.577768,0.9997547,6.617623e-05
-128.546905,0.99977267,6.066434e-05
-128.516042,0.9997756,5.8774618e-05
-128.485179,0.9997689,5.9342397e-05
-128.454316,0.99976075,6.059677e-05
-128.423453,0.999749,6.330491e-05
-128.392589,0.9997803,5.445132e-05
-128.361726,0.99980843,4.8523998e-05
-182.417559,0.050119348,0.024960779
-182.371777,0.04953634,0.024560144
-182.325994,0.047437318,0.023369178
-182.280212,0.04608433,0.022423705
-182.234429,0.045144647,0.021553744
-181.959735,0.044474952,0.020694098
-181.913952,0.046296142,0.020646183
-181.86817,0.05931754,0.023801101
-181.822388,0.049031537,0.020090051
-181.776605,0.051205017,0.019692633
-181.730823,0.048018765,0.01801666
-181.68504,0.03969755,0.015249858
-181.639258,0.03536525,0.013528562
-181.593475,0.032491013,0.012263028
-181.547693,0.05314515,0.015665095
-181.501911,0.05997498,0.016373556
-181.456128,0.048007548,0.014010285
-181.410346,0.037271224,0.011519507
-181.364563,0.04169581,0.011650338
-181.318781,0.037177783,0.010323065
-181.272999,0.04684538,0.011090431
-181.227216,0.035805922,0.008894893
-181.181434,0.03694411,0.008345964
-181.135651,0.058755267,0.010329626
-181.089869,0.09003744,0.013203253
-181.044086,0.1481423,0.020589659
-180.998304,0.18904535,0.026676796
-180.952522,0.18086754,0.025345867
-180.906739,0.32352078,0.041231185
-180.860957,0.2728365,0.035795454
-180.815174,0.2050794,0.027268395
-180.769392,0.18251623,0.02376151
-180.723609,0.18484034,0.023701495
-180.677827,0.15495859,0.020110125
-180.632045,0.14533982,0.019361572
-180.586262,0.1283364,0.017992191
-180.54048,0.19701818,0.026089167
-180.494697,0.1689677,0.023794893
-180.448915,0.19912034,0.027960626
-180.403132,0.25424045,0.034739975
-180.35735,0.32079935,0.043274846
-180.311568,0.34061435,0.04721389
-180.265785,0.3505972,0.050187517
-180.220003,0.45079023,0.05691019
-180.17422,0.47029313,0.05840143
-180.128438,0.5679511,0.059653807
-180.082655,0.62032765,0.060223285
-180.036873,0.6312951,0.060998958
-179.991091,0.69728345,0.05986297
-179.945308,0.7358811,0.05900645
-179.899526,0.7725539,0.058166515
-179.853743,0.8102852,0.056376252
-179.807961,0.825006,0.055898428
-179.762178,0.83600426,0.055481654
-179.716396,0.8532317,0.05410293
-179.670614,0.8912648,0.045603286
-179.624831,0.9048254,0.04057757
-179.579049,0.9314394,0.028442824
-179.533266,0.9434946,0.022277426
-179.487484,0.95964396,0.014184117
-179.441701,0.9816588,0.0052579236
-179.395919,0.9716989,0.008344006
-179.350137,0.9655274,0.010412988
-179.304354,0.9721614,0.008546804
-179.258572,0.9889803,0.004229168
-179.212789,0.9951019,0.0015577625
-179.167007,0.9964902,0.001001613
-179.121224,0.9962815,0.0010775108
-179.075442,0.996812,0.0009054752
-179.02966,0.9971633,0.00080794364
-178.983877,0.997464,0.00074177014
-178.938095,0.9975274,0.00073425245
-178.892312,0.9976516,0.00071793894
-178.84653,0.99745435,0.0007632938
-178.800747,0.99760246,0.00073785137
-178.754965,0.9973981,0.0007809752
-178.709183,0.9974426,0.00077261345
-178.6634,0.9972817,0.0008054514
-178.617618,0.99745893,0.0007653671
-178.571835,0.99734104,0.00078858086
-178.526053,0.9976981,0.00071787834
-178.48027,0.9974185,0.0007744804
-178.434488,0.99778545,0.0007091162
-178.38553,0.9978746,0.0006914873
-178.336571,0.99783814,0.00070349255
-178.287613,0.9978404,0.00071010593
-178.238654,0.9977001,0.0007448019
-178.189696,0.99785566,0.0007126061
-178.140738,0.9978832,0.00070407905
-178.091779,0.9978832,0.0007069783
-178.042821,0.99785405,0.00071640575
-177.993862,0.99777335,0.0007376557
-177.944904,0.997948,0.0007022358
-177.895945,0.9979636,0.000692501
-177.846987,0.9979986,0.00069317565
-177.798029,0.9980035,0.0006923834
-177.74907,0.9980134,0.00069502497
-177.700112,0.9980165,0.0006964342
-177.651153,0.9980377,0.00069400633
-177.602195,0.9979782,0.000713681
-177.553237,0.9980416,0.0006922386
-177.504278,0.9980456,0.00069742824
-177.45532,0.9980467,0.0006986996
-177.406361,0.9980502,0.0007006985
-177.357403,0.9980577,0.00069908035
-177.308445,0.9980403,0.0007046715
-177.259486,0.9980137,0.0007154447
-62632.31941544885,0.1345387689281775,2.739092564648051e-06
-62532.11482254697,0.1479089980511612,2.922096147602866e-06
-62431.910229645095,0.1581533916661579,3.054987208903449e-06
-62331.705636743216,0.1701105595742462,3.2023567595956124e-06
-62231.50104384134,0.1808682125498877,3.3280445257489548e-06
-62131.29645093946,0.1880051887208096,3.407921273321593e-06
-62031.09185803758,0.1949041190182232,3.4825292898439527e-06
-61930.8872651357,0.1981108143105663,3.5163484134686623e-06
-61830.68267223382,0.2026270642614932,3.563064156398898e-06
-61730.47807933194,0.2110778884849345,3.6476407157828914e-06
-61630.27348643007,0.226798392117565,3.795333465005627e-06
-61530.06889352819,0.2441945592458498,3.9445613711461005e-06
-61429.86430062631,0.2608179421214065,4.073645310809895e-06
-61329.65970772443,0.2836074715945269,4.229843735796069e-06
-61229.45511482255,0.2886538759699883,4.261262015099452e-06
-61129.25052192067,0.3094925443849369,4.3791320529058144e-06
-61029.0459290188,0.3397053166163855,4.261389116541534e-06
-60928.84133611692,0.3604088311546762,4.385229649815249e-06
-60828.63674321504,0.3721725686268535,4.450624012939596e-06
-60728.43215031315,0.3871231392261177,4.525604501957419e-06
-60628.22755741127,0.4043894901627305,4.597627463421834e-06
-60528.02296450939,0.4119382005045041,4.623423418646073e-06
-60427.81837160752,0.4186917017449149,4.643335613999528e-06
-60327.61377870564,0.4232359915514173,4.65500179970799e-06
-60227.40918580376,0.4389021360773398,4.684312547466389e-06
-60127.20459290188,0.4597525402926506,4.697340728234391e-06
-60027.0,0.486438439573562,4.675071008041322e-06
-59926.79540709812,0.5202347090663344,4.602600480536701e-06
-59826.59081419624,0.5415793168841115,4.54608400022949e-06
-59726.38622129437,0.5597919113462602,4.50010439621106e-06
-59626.181628392485,0.5766740675336665,4.464309729360108e-06
-59525.97703549061,0.598287452563814,4.433077518815716e-06
-59425.77244258873,0.6361529740210159,4.422868602828379e-06
-59325.56784968685,0.674229834504448,3.800393612803608e-06
-59225.36325678497,0.7157246348563131,3.465671029823264e-06
-59125.15866388309,0.7571839445242512,3.08628777308583e-06
-59024.95407098121,0.7813995351922381,2.8453311388715124e-06
-58924.749478079335,0.8063028677751003,2.5831968128003944e-06
-58824.544885177456,0.8360650894272595,2.250521126892964e-06
-58724.34029227558,0.8573397243219698,1.999367505541895e-06
-58624.1356993737,0.8674844561235486,1.875711171847163e-06
-58523.93110647182,0.8728325067727623,1.8095426105477004e-06
-58423.72651356994,0.8827395411826018,1.6852468928891898e-06
-58323.52192066806,0.9026897468237852,1.428593687409505e-06
-58223.31732776618,0.9104298497144724,1.3268905071004837e-06
-58123.11273486431,0.9098153369857368,1.3350067645598088e-06
-58022.90814196242,0.9093628737958572,1.34097816527774e-06
-57922.70354906054,0.9131976488279316,1.2902461365993432e-06
-57822.49895615866,0.9111330349853292,1.317594343610944e-06
-57722.294363256784,0.9139623099526591,1.2800969621473852e-06
-57622.089770354905,0.9208691580446724,1.1879262419773834e-06
-57521.88517745303,0.928271394137282,1.0881413410917607e-06
-57421.68058455115,0.9310757715778308,1.05005965966714e-06
-57321.47599164927,0.928645805705829,1.0830660371459878e-06
-57221.27139874739,0.9321062715477424,1.0360267929146909e-06
-57121.06680584551,0.9319615422230524,1.0379989384517297e-06
-57020.86221294363,0.9259531749942542,1.1195049638762015e-06
-56920.65762004176,0.9186128403806356,1.2181350537662635e-06
-56820.45302713988,0.9268134762899864,1.1078779543349444e-06
-56720.248434238,0.9352759480922884,9.92728275620516e-07
-56620.04384133612,0.9421147932741516,8.985821010163611e-07
-56519.83924843424,0.9475516049979188,8.229749256132571e-07
-56419.63465553236,0.9473303320774128,8.260661527432474e-07
-56319.43006263048,0.947377947473145,8.254010604290108e-07
-56219.225469728604,0.9476402569500344,8.21736092782407e-07
-56119.020876826726,0.9455820994652596,8.504463743173373e-07
-56018.81628392485,0.9522569730251256,7.569373783166372e-07
-55918.61169102297,0.9606073579045477,6.381633448829236e-07
-55818.40709812109,0.9662844353624802,5.560441037669853e-07
-55718.20250521921,0.9711486159370536,4.84599294224686e-07
-55617.99791231733,0.9744661524682202,4.351825241612987e-07
-55517.793319415454,0.9770890466103568,3.956460474837125e-07
-55417.588726513575,0.9797683295405728,3.547636341626839e-07
-55317.38413361169,0.9823510255123272,3.1479847504571586e-07
-55217.17954070981,0.9847125479974635,2.7768583191265017e-07
-55116.97494780793,0.9864876875356277,2.49361015213831e-07
-55016.77035490605,0.9895454966240786,1.9949332973696268e-07
-54916.565762004175,0.9914147054717238,1.6815201738057324e-07
-54816.361169102296,0.9918263078187796,1.6114155112037697e-07
-54716.15657620042,0.9925546613022898,1.4862453701025517e-07
-54615.95198329854,0.9933973894910106,1.339434865759728e-07
-54515.74739039666,0.9941433590218284,1.2074404362180645e-07
-54415.54279749478,0.9948939997077164,1.0723604695496264e-07
-54315.3382045929,0.9958176247669868,9.024125134917289e-08
-54215.133611691024,0.996478447492704,7.777151271657462e-08
-54114.929018789146,0.9965625759641435,7.616214378675049e-08
-54014.72442588727,0.996405917702434,7.915478207420367e-08
-53914.51983298539,0.9961724649634018,8.358172748146901e-08
-53814.31524008351,0.9966806736153584,7.389379954910618e-08
-53714.11064718163,0.9971546161358074,6.467390619993044e-08
-53613.90605427975,0.9972908165032612,6.198637792098383e-08
-53513.701461377874,0.9999809115878506,8.857328693955941e-10
-53413.496868476,0.9999809988282252,8.819477223850877e-10
-53313.29227557412,0.9973848979369278,6.011907313694058e-08
-53213.08768267224,0.9999812778752768,8.698329502268567e-10
-53112.88308977036,0.9999869135609644,6.223392487314291e-10
-53012.67849686848,0.9999903015169392,4.702945593337184e-10
-52912.4739039666,0.9999926071631547,3.648586731890838e-10
-52812.26931106472,0.9999931937798104,3.377100414725722e-10
-52712.064718162845,0.9999930714035732,3.4338587138776903e-10
-52611.86012526096,0.9999931053612487,3.418115744542165e-10
-52511.65553235908,0.9999930901320953,3.4251767114171887e-10
-52411.4509394572,0.9999917947367803,4.0222711666936777e-10
-52311.24634655532,0.9999902476363562,4.727371596181721e-10
-52211.04175365344,0.999988437627515,5.543078699956703e-10
-52110.837160751566,0.9999869736993692,6.196650122641567e-10
-52010.63256784969,0.9999894308791368,5.0965834158561e-10
-51910.42797494781,0.9999872192620732,6.087369091481911e-10
-51810.22338204593,0.9999837405349602,7.623852882502752e-10
-51710.01878914405,0.9974669475100356,5.848298401520724e-08
-51609.81419624217,0.9997308031662854,6.88477903774503e-05
-51509.60960334029,0.9999824842178991,8.173223133637297e-10
-51409.405010438415,0.9999818223103618,8.461624552396866e-10
-51309.20041753654,0.9973243876859044,6.132111004837909e-08
-51208.99582463466,0.99651059638165,7.715713549501875e-08
-51108.79123173278,0.9957105568493836,9.22353660864752e-08
-51008.5866388309,0.9954738034446348,9.662128783987741e-08
-50908.38204592902,0.995415900319548,9.768920060781176e-08
-50808.17745302714,0.9954714626720148,9.666449442980944e-08
-50707.97286012527,0.9953154066810987,9.953832894225644e-08
-50607.768267223386,0.99545445575174,9.6978322441433e-08
-50507.56367432151,0.9957330166048124,9.181762164451597e-08
-50407.35908141963,0.995759063411801,9.133278677483124e-08
-50307.15448851775,0.9956487756105592,9.338295963412468e-08
-50206.94989561587,0.9957018270982874,9.239765691550288e-08
-50106.74530271399,0.9958707398711658,8.924944006061676e-08
-50006.540709812114,0.99607205980368,8.547428755797289e-08
-49906.33611691023,0.9960236536399562,8.638434965643307e-08
-49806.13152400835,0.9961298813390954,8.438521046300326e-08
-49705.92693110647,0.9961258525781151,8.446116410782748e-08
-49605.72233820459,0.9965486061021244,7.64297555442992e-08
-49505.51774530271,0.9968614027838358,7.040082461101196e-08
-49405.31315240084,0.9970385751133876,6.694965081815696e-08
-49305.10855949896,0.9970295710713668,6.7125714564151e-08
-49204.90396659708,0.9970341671191276,6.703585330200568e-08
-49104.6993736952,0.9971120147454938,6.551084518064702e-08
-49004.49478079332,0.9972477115300372,6.283890729470148e-08
-48904.29018789144,0.997372408019241,6.036749761497205e-08
-48804.08559498956,0.9999817617363572,8.487982933025276e-10
-48703.88100208768,0.9999830096406176,7.943785939313271e-10
-48603.676409185806,0.9999836739646176,7.653030752990863e-10
-48503.47181628393,0.9999833138832984,7.81072145549362e-10
-48403.26722338205,0.9974558836818316,5.870402223839333e-08
-48303.06263048017,0.999981178374292,8.74154098322544e-10
-48202.85803757829,0.999986190961404,6.544101340724788e-10
-48102.65344467641,0.9999875584243332,5.936207613237136e-10
-48002.44885177453,0.9999884544414456,5.535541865737932e-10
-47902.244258872655,0.9999878245963654,5.817388697913115e-10
-47802.03966597078,0.9999868931389376,6.232471910330575e-10
-47701.8350730689,0.9999866625034046,6.334946492209976e-10
-47601.63048016702,0.9999865737955018,6.374329757084746e-10
-47501.42588726514,0.999985824883003,6.706155120999817e-10
-47401.22129436326,0.999986420378141,6.442401671726523e-10
-47301.01670146138,0.9999853104749448,6.933411065734751e-10
-47200.8121085595,0.9999811758446964,8.74263937047431e-10
-47100.60751565762,0.9973312636053084,6.118471057780995e-08
-47000.40292275574,0.9973696586309616,6.04221610056091e-08
-46900.19832985386,0.997420621046084,5.940763135352464e-08
-46799.99373695198,0.9994807210157168,9.180499981634574e-05
-46699.7891440501,0.999984384707418,7.341104001955645e-10
-46599.58455114823,0.999986413180727,6.445593948398547e-10
-46499.37995824635,0.999986849524668,6.25185932359191e-10
-46399.17536534447,0.9999880660056156,5.709476962926325e-10
-46298.97077244259,0.9999878758786596,5.794476965341346e-10
-46198.76617954071,0.9999881992163968,5.649869736361048e-10
-46098.56158663883,0.9999893558593932,5.130399871112181e-10
-45998.35699373696,0.9999902225438826,4.73874387854151e-10
-45898.15240083508,0.9999909733768992,4.3976022979891356e-10
-45797.9478079332,0.9999916668278616,4.0808769953351886e-10
-45697.74321503132,0.9999926402899196,3.6332943790339355e-10
-45597.53862212944,0.9999939764094894,3.0124727723681123e-10
-45497.33402922756,0.999995548544234,2.2700437877625684e-10
-45397.12943632568,0.9999964615549738,1.8312118131309496e-10
-45296.9248434238,0.999997241769997,1.4503129254931476e-10
-45196.720250521925,0.9999977386234316,1.2041551898818503e-10
-45096.515657620046,0.9999979535836936,1.0966015152768175e-10
-44996.31106471817,0.999997993740976,1.0764299641634124e-10
-44896.10647181629,0.999998159544126,9.928607631425408e-11
-44795.90187891441,0.9999984132069978,8.640432712529357e-11
-44695.69728601253,0.9999984666113718,8.367595928859294e-11
-44595.49269311065,0.99999857160458,7.8293852794854e-11
-44495.28810020877,0.9999987838692052,6.733251451945839e-11
-44395.08350730689,0.999998934769788,5.9465905223688e-11
-44294.87891440501,0.99999903312221,5.430067416671728e-11
-44194.67432150313,0.9999990442175792,5.3715918591217415e-11
-44094.46972860125,0.9999990216423196,5.490523346880444e-11
-43994.265135699374,0.9999990012906572,5.5975908850991446e-11
-43894.060542797495,0.9999989313489868,5.964498878714126e-11
-43793.85594989562,0.999998795429659,6.673217208796374e-11
-43693.65135699374,0.999998723356315,7.046908657637179e-11
-43593.44676409186,0.9999986767569322,7.287794972251689e-11
-43493.24217118998,0.9999984861824596,8.267457135981188e-11
-43393.0375782881,0.9999984567760638,8.417889083243769e-11
-43292.83298538622,0.9999982111111204,9.667719711308606e-11
-43192.628392484345,0.9999977788173068,1.1840969393358223e-10
-43092.42379958247,0.999997449282554,1.3478885084092104e-10
-42992.21920668059,0.999997587802632,1.2792173751456142e-10
-42892.01461377871,0.9999978597922584,1.1436152684065824e-10
-42791.81002087683,0.9999980294315506,1.0584800519169724e-10
-42691.60542797495,0.9999981325281524,1.0065097067654296e-10
-42591.40083507307,0.9999977785812248,1.1842147933638266e-10
-42491.1962421712,0.999997140156856,1.5002820067105996e-10
-42390.99164926932,0.9999965620476384,1.782487516775318e-10
-42290.78705636744,0.9999955357399524,2.2761531463328512e-10
-42190.58246346556,0.9999937318263388,3.1267404898650126e-10
-42090.37787056368,0.9999926183079588,3.6434423999044014e-10
-41990.1732776618,0.9999901801691896,4.757944482093051e-10
-41889.96868475992,0.999985868429638,6.686892563076297e-10
-41789.76409185805,0.9999820256050682,8.37312027852864e-10
-41689.559498956165,0.9970736935651002,6.626224243369298e-08
-41589.35490605429,0.9966988122578042,7.354443295453165e-08
-41489.15031315241,0.9961830760974432,8.338132397591252e-08
-41388.94572025053,0.9956363716982712,9.361309768843144e-08
-41288.74112734865,0.9950428260303604,1.0452755390241196e-07
-41188.53653444677,0.9947400502769768,1.100267306333385e-07
-41088.33194154489,0.994623854571824,1.121258457848148e-07
-40988.127348643015,0.9941001397726474,1.2151454758903546e-07
-40887.922755741136,0.9935850162903022,1.3064277292111533e-07
-40787.71816283926,0.9934933843518844,1.322562997594167e-07
-40687.51356993738,0.9933847856816695,1.3416477111387617e-07
-40587.3089770355,0.993229121841565,1.3689328334760845e-07
-40487.10438413361,0.993098597602764,1.3917488298638826e-07
-40386.89979123173,0.9927957574524984,1.444473886025126e-07
-40286.69519832985,0.9926497983111526,1.4697832873367265e-07
-40186.49060542797,0.9931144669942522,1.3889778154241396e-07
-40086.28601252609,0.9932757065501748,1.360775965087264e-07
-39986.08141962421,0.9930195491036612,1.4055395762234897e-07
-39885.876826722335,0.9922417897816944,1.5401958918262426e-07
-39785.672233820456,0.9909548464573918,1.7593475646369268e-07
-39685.46764091858,0.9903946871088832,1.8534890826017584e-07
-39585.2630480167,0.9897936682350738,1.953747652719181e-07
-39485.05845511482,0.9887145019517674,2.1319965688932e-07
-39384.85386221294,0.987678787202686,2.3011462035639374e-07
-39284.64926931106,0.986476199158721,2.49545655789358e-07
-39184.444676409184,0.9853560954513504,2.6746324146206605e-07
-39084.240083507306,0.9849986110801408,2.731479816297181e-07
-38984.03549060543,0.9846710047745704,2.783440289907034e-07
-38883.83089770355,0.9838247045314208,2.91709385980344e-07
-38783.62630480167,0.982742050866984,3.086937063298064e-07
-38683.42171189979,0.9819012827079374,3.218015084150458e-07
-38583.21711899791,0.981259203307102,3.3176646623231573e-07
-38483.012526096034,0.9810830994975276,3.344929876233647e-07
-38382.80793319416,0.98103053319204,3.353063059771317e-07
-38282.60334029228,0.9802090965553572,3.4798440846786826e-07
-38182.3987473904,0.9795666436080768,3.57860346411756e-07
-38082.19415448852,0.978682865797744,3.71391839241513e-07
-37981.98956158664,0.9770240726470554,3.966309409768022e-07
-37881.78496868476,0.9758101855584732,4.149787526064788e-07
-37781.58037578288,0.9756633851693384,4.171910319566864e-07
-37681.375782881005,0.9757875345787044,4.153201933058114e-07
-37581.171189979126,0.9743883933151768,4.363480018477479e-07
-37480.96659707725,0.9752618761457084,4.232347217676633e-07
-37380.76200417537,0.9765339705406706,4.040506998399484e-07
-37280.55741127349,0.976518913976516,4.042783858104714e-07
-37180.35281837161,0.9775037015762512,3.8935363347112033e-07
-37080.14822546973,0.9785505593577524,3.734123668441095e-07
-36979.943632567854,0.9778875538945044,3.835177487523981e-07
-36879.739039665976,0.9757831379062066,4.153864648593971e-07
-36779.5344467641,0.9741756757174416,4.39534422331767e-07
-36679.32985386222,0.9736297906329752,4.476992901886261e-07
-36579.12526096034,0.9720108477230712,4.7181413206267546e-07
-36478.92066805846,0.971674325754776,4.768087412888877e-07
-36378.71607515658,0.9713133087942244,4.821602440184733e-07
-36278.511482254704,0.9695979584584432,5.07496693022996e-07
-36178.306889352825,0.9675836731814484,5.370675174110752e-07
-36078.10229645095,0.9642681575711158,5.853529848715037e-07
-35977.89770354907,0.9585852363865108,6.671290597159253e-07
-35877.69311064719,0.952756972933696,7.4988478427151e-07
-35777.48851774531,0.946379960302702,8.393290796295049e-07
-35677.28392484343,0.9383520992322688,9.5050681387807e-07
-35577.07933194155,0.9331267255112332,1.0221096028325186e-06
-35476.874739039675,0.926996688862774,1.1053999784459065e-06
-35376.6701461378,0.916160510529624,1.2508595795198273e-06
-35276.46555323592,0.9080199090231178,1.3586791412385584e-06
-35176.26096033404,0.901149069527404,1.448700200202726e-06
-35076.056367432146,0.8919839673265905,1.5673363359681883e-06
-34975.85177453027,0.8783383007872774,1.7407366177421591e-06
-34875.64718162839,0.8564003953541303,2.0106916815341007e-06
-34775.44258872651,0.8363736966166382,2.246957983020706e-06
-34675.23799582463,0.8148395930466051,2.489970346112596e-06
-34575.03340292275,0.80099050537961,2.640336491868398e-06
-34474.828810020874,0.7902753005348295,2.753569073109613e-06
-34374.624217118995,0.786181730518122,2.796118813436964e-06
-34274.41962421712,0.7793286359927741,2.8664766028242563e-06
-34174.21503131524,0.7828247659084899,2.83072027938184e-06
-34074.01043841336,0.7841160745413187,2.8174414030320656e-06
-33973.80584551148,0.7955569399278113,2.698091820171353e-06
-33873.6012526096,0.8090451589698766,2.553438951386925e-06
-33773.39665970772,0.8113360895943138,2.528441614094669e-06
-33673.192066805845,0.8104559349958198,2.538060191068524e-06
-33572.987473903966,0.8249524492480635,2.377259910180345e-06
-33472.78288100209,0.8449794801978256,2.146645866183776e-06
-33372.57828810021,0.8587485378902995,1.982343194529884e-06
-33272.37369519833,0.8708640756242246,1.8339742110976429e-06
-33172.16910229645,0.880103275101259,1.7185355790504964e-06
-33071.96450939457,0.8908752666407744,1.581572334997765e-06
-32971.759916492694,0.8983907399645563,1.4845814204455843e-06
-32871.555323590816,0.902911618026993,1.4256943675221217e-06
-32771.35073068894,0.9083723531827432,1.354037056883007e-06
-32671.14613778706,0.9107457991213213,1.3227147863735556e-06
-32570.94154488518,0.914475978480614,1.2732729871734267e-06
-32470.7369519833,0.9198400310359752,1.201716656157428e-06
-32370.532359081422,0.922445858559969,1.166759452187923e-06
-32270.327766179544,0.9271285963325572,1.1036155081507124e-06
-32170.123173277665,0.937466258799248,9.626860270825816e-07
-32069.918580375783,0.9492567791611514,7.991113246071175e-07
-31969.713987473908,0.9553122837812046,7.137290859738546e-07
-31869.50939457203,0.961796617049424,6.210614645176761e-07
-31769.30480167015,0.969427205721384,5.100108253456655e-07
-31669.100208768272,0.9752796323102194,4.229676642089369e-07
-31568.8956158664,0.9806587179026456,3.410521579703746e-07
-31468.691022964515,0.982886260415053,3.064384189022028e-07
-31368.48643006264,0.9852899615286022,2.6851609361210644e-07
-31268.28183716076,0.9877883951018808,2.2833279482931175e-07
-31168.07724425888,0.9901024067945552,1.9023389857705619e-07
-31067.872651357,0.9925333375201753,1.489931437596905e-07
-30967.66805845512,0.9937936051404817,1.269584853193747e-07
-30867.463465553243,0.9949370371045078,1.0645390438703446e-07
-30767.258872651364,0.9961204877290626,8.456229014960062e-08
-30667.054279749485,0.9971198891288642,6.535627547767316e-08
-30566.849686847607,0.9999826651990484,8.094245044430467e-10
-30466.645093945728,0.9999886003714862,5.470098489330196e-10
-30366.44050104385,0.9999930645124177,3.4370528948057783e-10
-30266.23590814197,0.9999949026577843,2.576851267840624e-10
-30166.03131524009,0.9999962223786923,1.9468186970587983e-10
-30065.826722338214,0.9999971609634156,1.4900597704740428e-10
-29965.62212943633,0.9999981162904946,1.0147070818366028e-10
-29865.417536534456,0.9999987666907256,6.822392759556333e-11
-29765.212943632578,0.9999991272121542,4.9327775090621495e-11
-29665.008350730684,0.9999993918862998,3.514001804203539e-11
-29564.80375782881,0.9999995194941363,2.8166737509130105e-11
-29464.599164926927,0.999999600116276,2.3702234058558697e-11
-29364.39457202505,0.999999666287516,1.9996049537648227e-11
-29264.18997912317,0.9999997372996984,1.5967077024699358e-11
-29163.98538622129,0.9999997770782808,1.3681614607737266e-11
-29063.780793319413,0.99999980396981,1.2122578160718399e-11
-28963.57620041753,0.9999998206691878,1.1147941813888712e-11
-28863.37160751565,0.9999998271634783,1.0767443601918774e-11
-28763.167014613777,0.999999834483748,1.0337511236988452e-11
-28662.96242171189,0.9999998531784152,9.234163400554307e-12
-28562.75782881002,0.9999998741418548,7.986699511946772e-12
-28462.55323590814,0.9999998945419484,6.760684065350106e-12
-28362.348643006266,0.9999999092811273,5.866142279410412e-12
-28262.144050104383,0.9999999072593448,5.989331684255752e-12
-28161.939457202505,0.9999999134918728,5.609052467523311e-12
-28061.734864300623,0.999999917487942,5.364382680450155e-12
-27961.530271398748,0.9999999187718226,5.2856261539302434e-12
-27861.32567849687,0.9999999252244453,4.888666625246098e-12
-27761.12108559499,0.9999999343059264,4.326504165110709e-12
-27660.91649269311,0.9999999372094948,4.145828456425587e-12
-27560.71189979124,0.9999999391746832,4.023268630741462e-12
-27460.507306889354,0.9999999397030744,3.990275893657822e-12
-27360.30271398748,0.999999939605105,3.996395948595323e-12
-27260.0981210856,0.9999999402929344,3.9534263928910616e-12
-27159.89352818372,0.9999999461910224,3.583739233379468e-12
-27059.68893528184,0.9999999536086857,3.1154080795597536e-12
-26959.48434237996,0.9999999547366546,3.043824572821039e-12
-26859.279749478083,0.9999999505233792,3.310698618373456e-12
-26759.075156576204,0.9999999485488262,3.4353080976498562e-12
-26658.870563674325,0.9999999505681856,3.307867349974858e-12
-26558.665970772447,0.999999956331037,2.9424652076033454e-12
-26458.461377870568,0.999999956626221,2.9236760436783284e-12
-26358.25678496869,0.9999999562469836,2.947814357123871e-12
-26258.05219206681,0.9999999548683626,3.0354594987589817e-12
-26157.84759916493,0.9999999596749948,2.7291764359508178e-12
-26057.643006263053,0.9999999675708618,2.221316954684464e-12
-25957.43841336117,0.9999999713466744,1.976036837811714e-12
-25857.233820459296,0.9999999742494372,1.7862243251560305e-12
-25757.029227557417,0.9999999771158382,1.5975966828653956e-12
-25656.82463465554,0.9999999790537684,1.469321402080663e-12
-25556.62004175366,0.9999999818534612,1.28279716339188e-12
-25456.41544885178,0.9999999846183508,1.0970037068056404e-12
-25356.210855949903,0.99999998424621,1.1221132901665949e-12
-25256.006263048024,0.999999984018464,1.1374613599940972e-12
-25155.801670146146,0.9999999855382312,1.0347916601962477e-12
-25055.597077244267,0.9999999873902148,9.088610823026685e-13
-24955.39248434239,0.9999999917768994,6.061328158232859e-13
-24855.18789144051,0.9999999937325684,4.685198473838334e-13
